category,subcategory,description,price_eu,compare,brand,supermercado
Droguería y limpieza,Limpieza hogar,"Limpiador Baño Oceánco 1,5 L",1.5,"1,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Lejía con Detergente Limón 2 L,1.15,"0,58 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Desinfectante Pistola Multiusos 750 ml,2.39,"3,19 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador WC Polvo 4 U,1.9,"0,48 € / 1 U",La nave,CONSUM
Droguería y limpieza,Limpieza hogar,"Amoniaco Muy Fuerte con Detergente 0,75 L",1.3,"1,73 € / 1 L",Josmi,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiahogar Antical en Spray 0,7 L",4.49,"6,41 € / 1 L",Viakal,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiador Placas de Inducción 0,5 L",1.8,"3,60 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Limpia Duchas Brillo Duradero 1 L,2.2,"2,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpia Muebles con Aceites Nutrientes 0,5 L",3.75,"7,50 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Alcohol de Quemar Perfumado 1 L,1.99,"1,99 € / 1 L",Josmi,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiahogar Cocina Cítricos 1,5 L",1.55,"1,03 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Desincrustante 4 en 1 750 ml,3.8,"5,07 € / 1 L",Ash,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpia Vitrocerámica 0,45 L",5.25,"11,67 € / 1 L",Vitroclen,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Gel WC Con Lejía 1 L,1.0,"1,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Jabonoso Para Madera 1 L,1.55,"1,55 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Desinfectante para Frutas y Verduras 750 ml,2.29,"3,05 € / 1 L",Sanicentro,CONSUM
Droguería y limpieza,Limpieza hogar,Friegasuelos Monodosis Áloe 20 U,2.69,"0,13 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpia Vitrocerámicas Inducción Pistola 0,45 L",6.79,"15,09 € / 1 L",Vitroclen,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiador Tapicerías y Alfombras 0,4 L",2.09,"5,23 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Alcohol Limpieza Perfumado 1 L,2.4,"2,40 € / 1 L",Josmi,CONSUM
Droguería y limpieza,Limpieza hogar,"Alcohol Limpieza Perfumado Pistola 0,75 L",2.6,"3,47 € / 1 L",Josmi,CONSUM
Droguería y limpieza,Limpieza hogar,Sosa Cáustica Bote 1 Kg,3.45,"3,45 € / 1 Kg",Josmi,CONSUM
Droguería y limpieza,Limpieza hogar,Blanqueador de Juntas 250 ml,2.75,"11,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiador Baño Pistola 0,72 L",3.99,"5,54 € / 1 L",Don limpio,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiador Baños Aroma Fresco 1,3 L",3.99,"3,07 € / 1 L",Don limpio,CONSUM
Droguería y limpieza,Limpieza hogar,Colgador WC Gel Brillant Océano Ártico 1 U,2.15,"2,15 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador en Polvo 1 Kg,1.49,"1,49 € / 1 Kg",Josmi,CONSUM
Droguería y limpieza,Limpieza hogar,Desengrasante Pistola 780 ml,3.7,"4,74 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza hogar,Desengrasante Recambio 780 ml,3.19,"4,09 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Mutiusos Cal y Suciedad 1 L,3.9,"3,90 € / 1 L",Cillit bang,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiador Baño Brillo 0,75 L",5.35,"7,13 € / 1 L",Cillit bang,CONSUM
Droguería y limpieza,Limpieza hogar,"Lejía con Detergente Azul 1,43 L",2.65,"1,85 € / 1 L",Estrella,CONSUM
Droguería y limpieza,Limpieza hogar,"Lejía con Detergente Limón 1,43 L",2.65,"1,85 € / 1 L",Estrella,CONSUM
Droguería y limpieza,Limpieza hogar,"Lejía con Detergente Pino 1,43 L",2.65,"1,85 € / 1 L",Estrella,CONSUM
Droguería y limpieza,Limpieza hogar,"Lejía Lavadora Plus 1,9 L",2.79,"1,47 € / 1 L",Neutrex,CONSUM
Droguería y limpieza,Limpieza hogar,"Lejía Lavadora Frescor Verde 1,9 L",2.79,"1,47 € / 1 L",Neutrex,CONSUM
Droguería y limpieza,Limpieza hogar,"Lejía Lavadora Futura Azul 1,9 L",2.95,"1,55 € / 1 L",Neutrex,CONSUM
Droguería y limpieza,Limpieza hogar,"Renovador Brillo Suelos 1,25 L",1.69,"1,35 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Colgador Gel Brillante Frescor Primavera 2 U,3.79,"1,90 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza hogar,Bicarbonato 300 ml,1.1,"0,37 € / 100 ml",El vesubio,CONSUM
Droguería y limpieza,Limpieza hogar,"Quitagrasas 0,75 L",1.5,"2,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Fregasuelos Naranja 0,95 L",2.09,"2,20 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza hogar,"Fregasuelos Mio 0,95 L",2.09,"2,20 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza hogar,Piedra Blanca Limpieza 500 Gr,3.95,"7,90 € / 1 Kg",Chubb,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiahogar Ph Neutro Aire Fresco 1,5 L",1.55,"1,03 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Antical Pistola 750 ml,1.65,"2,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Amoniaco con Detergente 1,5 L",0.95,"0,63 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiahogar Multiusos Pino Alcohol 1,5 L",1.8,"1,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Pistola Lejía Mousse Blanqueador Desengras. 0,7 L",3.25,"4,64 € / 1 L",Ace,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiamuebles Spray 0,4 L",1.45,"3,63 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiador Antical Gel 0,75 L",1.65,"2,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Limpiador Forte 0,75 L",1.65,"2,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Fregasuelos Ph Neutro 0,95 L",2.09,"2,20 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza hogar,Renovador Juntas 200 ml,3.35,"1,68 € / 100 ml",Chubb,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Baños Desinfectante 750 ml,1.55,"2,07 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiamuebles Spray 250 ml,2.9,"1,16 € / 100 ml",Pronto,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Concentrado 1 L,2.85,"2,85 € / 1 L",Las 3 brujas,CONSUM
Droguería y limpieza,Limpieza hogar,Colgador Wc Serenidad 2 U,3.79,"1,90 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Manchas de Humedad 750 ml,3.49,"4,65 € / 1 L",Sanicentro,CONSUM
Droguería y limpieza,Limpieza hogar,Pastilla Cisterna WC Marino 4 U,1.3,"0,33 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Desatascador de Cabellos 1 L,6.99,"6,99 € / 1 L",Wc net,CONSUM
Droguería y limpieza,Limpieza hogar,Fregasuelos Mascotas 1 L,2.09,"2,09 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Multiusos Oxy Active 1 L,2.39,"2,39 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza hogar,Toallitas Multiusos Desinfectantes 35 U,1.45,"0,04 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Encimera 750 ml,4.95,"0,66 € / 100 ml",Q-action,CONSUM
Droguería y limpieza,Limpieza hogar,Colgador Wc Duo Hawaii 2 U,3.25,"1,63 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza hogar,Colgador WC Agua Azul 2 U,1.3,"0,65 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,"Abrillantador Metales Inox y Aluminio 0,5 L",3.8,"7,60 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Cera Suelo Abrillantadora 1 L,2.3,"2,30 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza hogar,Discos Activos WC Lima Fresca 1 U,3.45,"3,45 € / 1 U",Pato,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Baño Antical 780 ml,3.8,"4,87 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Baño Desinfectante 780 ml,3.39,"4,35 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza hogar,Limpiador Cocina Quitagrasas Desinfectant. 780 ml,3.39,"4,35 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza hogar,Discos Activos WC Frescor Marino 1 U,3.45,"3,45 € / 1 U",Pato,CONSUM
Droguería y limpieza,Limpieza cocina,"Abrillantador Lavavajillas 0,5 L",4.8,"9,60 € / 1 L",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpiador Paellas y Calderos 0,5 L",1.99,"3,98 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza cocina,Limpia Máquinas Lavavajillas 3 U,3.99,"1,00 € / 1 U",Somat,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas en gel todo en 1 50 Do,11.5,"0,14 € / 1 Lv",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas Todo en 1 25+7,10.99,"0,22 € / 1 Do",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,"Lavavajillas Mano Ultra Plus 0,65 L",2.65,"4,08 € / 1 L",Mistol,CONSUM
Droguería y limpieza,Limpieza cocina,Limpiador Vitrocerámica Crema Naranja 500 ml,4.29,"8,58 € / 1 L",Frosch,CONSUM
Droguería y limpieza,Limpieza cocina,"Lavavajillas Mano Aloe Vera 0,65 L",2.65,"4,08 € / 1 L",Mistol,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Máquina Ultimate 32 U,14.99,"0,31 € / 1 U",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,"Lavavajillas a Mano Diluído 1,3 L",1.2,"0,84 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Limpiador Cocina Quitagrasas Pistola 750 ml,2.85,"3,80 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpia Máquinas Lavavajillas 0,25 L",3.75,"15,00 € / 1 L",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,Sal Lavavajillas En Grano 2 Kg,6.99,"3,50 € / 1 Kg",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas en gel Excellence Antigrasa 50 Do,10.45,"0,21 € / 1 Lv",Somat,CONSUM
Droguería y limpieza,Limpieza cocina,Ambientador Aroma Limón 1 U,4.49,"4,49 € / 1 U",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpia Hornos Mr. Musculo 0,3 L",7.25,"24,17 € / 1 L",Forza,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpiador Microondas y Frigoríficos 0,5 L",1.99,"3,98 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Rasqueta Vitrocerámica Más 5 Recambios 1 U,3.25,"3,25 € / 1 U",Fliss,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas en Gel Excellence Limón 50 Do,10.45,"0,21 € / 1 Lv",Somat,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpiador Vitrocerámica 0,5 L",2.0,"4,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Máquina Gel Vinagre Pack 70 Lv,10.5,"0,15 € / 1 Lv",Somat,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas todo en uno 60 Cápsulas,9.6,"0,16 € / 1 Do",Fairy,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas Todo en 1 35 + 13,14.99,"0,31 € / 1 Do",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas en Gel Limón Todo en Uno 60 Lv,10.45,"0,17 € / 1 Lv",Somat,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpiador Placas de Inducción 0,5 L",1.8,"3,60 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpiahogar Cocina Cítricos 1,5 L",1.55,"1,03 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpia Vitrocerámica 0,45 L",5.25,"11,67 € / 1 L",Vitroclen,CONSUM
Droguería y limpieza,Limpieza cocina,"Lavavajillas Mano ECO 0,5 L",1.39,"2,78 € / 1 L",Consum eco,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Concentrado ECO Pack 1 L,2.19,"2,19 € / 1 L",Consum eco,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpia Vitrocerámicas Inducción Pistola 0,45 L",6.79,"15,09 € / 1 L",Vitroclen,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Máquina Eco Cápsulas 22 U,3.49,"0,16 € / 1 Do",Consum eco,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpia Máquinas Lavavajillas 0,25 L",1.65,"6,60 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas en Gel todo en 1 36 Lv,3.55,"0,10 € / 1 Lv",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas en Gel Excellence Duo 35 Lv,6.99,"0,20 € / 1 Lv",Somat,CONSUM
Droguería y limpieza,Limpieza cocina,"Lavavajillas Concentrado Limpieza e Higiene 0,75 L",3.79,"5,05 € / 1 L",Frosch,CONSUM
Droguería y limpieza,Limpieza cocina,"Lavavajillas Mano Original 0,9 L",2.65,"2,94 € / 1 L",Mistol,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas Excellence 18+2,6.99,"0,35 € / 1 Do",Somat,CONSUM
Droguería y limpieza,Limpieza cocina,Limpiador en Polvo 1 Kg,1.49,"1,49 € / 1 Kg",Josmi,CONSUM
Droguería y limpieza,Limpieza cocina,Desengrasante Pistola 780 ml,3.7,"4,74 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza cocina,Desengrasante Recambio 780 ml,3.19,"4,09 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza cocina,"Quitagrasas 0,75 L",1.5,"2,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas Essential 26 Do,3.75,"0,14 € / 1 Do",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Máquina Platinum Plus 18 más 3 21 Do,9.99,"0,48 € / 1 Do",Fairy,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Concentrado Ultra 1 L,1.46,"1,46 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Concentrado Ultra Aloe 1 L,1.75,"1,75 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas Clásicas 50 Do,3.7,"0,07 € / 1 Do",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,"Limpia Hornos 0,3 L",1.3,"4,33 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas Todo en 1 30 Do,2.95,"0,10 € / 1 Do",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,"Lavavajillas Concentrado Limpieza Y Cuidado 0,52 L",2.45,"4,71 € / 1 L",Fairy,CONSUM
Droguería y limpieza,Limpieza cocina,Abrillantador Lavavajillas 750 ml,1.2,"0,16 € / 100 ml",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Sal Lavavajillas Granulada 2 Kg,1.19,"0,60 € / 1 Kg",Deltasal,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas Excellence 4 en 1 28 U,7.5,"0,27 € / 1 U",Somat,CONSUM
Droguería y limpieza,Limpieza cocina,"Lavavajillas Concentrado Original 0,48 L",2.99,"6,23 € / 1 L",Fairy,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Concentrado Limón 600 ml,1.1,"1,83 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Lavavajillas Concentrado Ultra 600 ml,1.1,"1,83 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza cocina,Pastillas Lavavajillas Quantum 58 U,11.99,"0,21 € / 1 U",Finish,CONSUM
Droguería y limpieza,Limpieza cocina,Limpiador Cocina Quitagrasas Desinfectant. 780 ml,3.39,"4,35 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Poder Activo Natura 1 U,1.85,"1,49 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,Antical Eco Frosch 1L Limpiahogar 1 L,2.89,"2,89 € / 1 L",Frosch,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Desinfectante Para Baños 750 ml,3.25,"4,33 € / 1 L",Sanytol,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Dúo Poder Activo Limón 2 U,3.25,"1,33 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Dúo Poder Activo Natura 2 U,3.0,"1,25 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Armonía 1 U,2.15,"1,79 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,Cera Suelos 1 L,2.19,"2,19 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiahogar Antical 0,5 L",2.99,"5,98 € / 1 L",Viakal,CONSUM
Droguería y limpieza,Limpieza baños,"Friegasuelos Pino 1,5 L",0.95,"0,63 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador Baño 1,3 L",3.69,"2,84 € / 1 L",Tenn,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Gel WC Oceanico 1 L,1.15,"1,15 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador WC Líquido Frescor 0,75 L",3.19,"4,25 € / 1 L",Pato,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Gel WC Pino 1 L,1.15,"1,15 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Líquido Oceánico 3 U,1.89,"0,63 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador WC Líquido Oceano 0,75 L",3.19,"4,25 € / 1 L",Pato,CONSUM
Droguería y limpieza,Limpieza baños,Friegasuelos Floral 1 L,1.7,"1,70 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,"Friegasuelos Limón 1,5 L",0.95,"0,63 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Líquido Pino 3 U,1.89,"0,63 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Friegasuelos Frutal 1 L,1.7,"1,70 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Cera Suelos Incolora 750 ml,3.99,"5,32 € / 1 L",Alex,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Desincrustante 800 ml,3.65,"4,56 € / 1 L",Wc net,CONSUM
Droguería y limpieza,Limpieza baños,Recambio WC Discos Act Lima Fresca Pack 2 uds 2 U,5.59,"2,80 € / 1 U",Pato,CONSUM
Droguería y limpieza,Limpieza baños,Recambio WC Discos Act Marino Pack 2 Unidades 2 U,5.59,"2,80 € / 1 U",Pato,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador Manchas de Humedad 0,75 L",5.35,"7,13 € / 1 L",Cillit bang,CONSUM
Droguería y limpieza,Limpieza baños,"Friegasuelos Eco 1,5 L",1.65,"1,10 € / 1 L",Consum eco,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Oceánico 2 U,1.3,"0,65 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Pino 2 U,1.3,"0,65 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador WC Lejía Gel Mountain Fresh 750+50 800 ml,2.99,"3,74 € / 1 L",Wc net,CONSUM
Droguería y limpieza,Limpieza baños,"Friegasuelos Flores Blancas 1,2 L",0.75,"0,63 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Dúo Blue Activ Floral 2 U,3.79,"1,90 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador Baño Oceánco 1,5 L",1.5,"1,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador WC Polvo 4 U,1.9,"0,48 € / 1 U",La nave,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiahogar Antical en Spray 0,7 L",4.49,"6,41 € / 1 L",Viakal,CONSUM
Droguería y limpieza,Limpieza baños,Limpia Duchas Brillo Duradero 1 L,2.2,"2,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Desincrustante 4 en 1 750 ml,3.8,"5,07 € / 1 L",Ash,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Gel WC Con Lejía 1 L,1.0,"1,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Friegasuelos Monodosis Áloe 20 U,2.69,"0,13 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Blanqueador de Juntas 250 ml,2.75,"11,00 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador Baño Pistola 0,72 L",3.99,"5,54 € / 1 L",Don limpio,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador Baños Aroma Fresco 1,3 L",3.99,"3,07 € / 1 L",Don limpio,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Gel Brillant Océano Ártico 1 U,2.15,"2,15 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Mutiusos Cal y Suciedad 1 L,3.9,"3,90 € / 1 L",Cillit bang,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador Baño Brillo 0,75 L",5.35,"7,13 € / 1 L",Cillit bang,CONSUM
Droguería y limpieza,Limpieza baños,"Renovador Brillo Suelos 1,25 L",1.69,"1,35 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Colgador Gel Brillante Frescor Primavera 2 U,3.79,"1,90 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,Escobillero WC Basic Inclinado 1 U,2.99,"2,99 € / 1 U",Maya,CONSUM
Droguería y limpieza,Limpieza baños,"Fregasuelos Naranja 0,95 L",2.09,"2,20 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza baños,"Fregasuelos Mio 0,95 L",2.09,"2,20 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza baños,Piedra Blanca Limpieza 500 Gr,3.95,"7,90 € / 1 Kg",Chubb,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Antical Pistola 750 ml,1.65,"2,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador Antical Gel 0,75 L",1.65,"2,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,"Limpiador Forte 0,75 L",1.65,"2,20 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,"Fregasuelos Ph Neutro 0,95 L",2.09,"2,20 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza baños,Renovador Juntas 200 ml,3.35,"1,68 € / 100 ml",Chubb,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Baños Desinfectante 750 ml,1.55,"2,07 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Colgador Wc Serenidad 2 U,3.79,"1,90 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Manchas de Humedad 750 ml,3.49,"4,65 € / 1 L",Sanicentro,CONSUM
Droguería y limpieza,Limpieza baños,Pastilla Cisterna WC Marino 4 U,1.3,"0,33 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Fregasuelos Mascotas 1 L,2.09,"2,09 € / 1 L",Asevi,CONSUM
Droguería y limpieza,Limpieza baños,Colgador Wc Duo Hawaii 2 U,3.25,"1,63 € / 1 U",Bref,CONSUM
Droguería y limpieza,Limpieza baños,Colgador WC Agua Azul 2 U,1.3,"0,65 € / 1 U",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Cera Suelo Abrillantadora 1 L,2.3,"2,30 € / 1 L",Consum,CONSUM
Droguería y limpieza,Limpieza baños,Discos Activos WC Lima Fresca 1 U,3.45,"3,45 € / 1 U",Pato,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Baño Antical 780 ml,3.8,"4,87 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza baños,Limpiador Baño Desinfectante 780 ml,3.39,"4,35 € / 1 L",Kh-7,CONSUM
Droguería y limpieza,Limpieza baños,Discos Activos WC Frescor Marino 1 U,3.45,"3,45 € / 1 U",Pato,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Fregona Sintética Super 1 U,2.59,"1,99 € / 1 U",Vileda,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Estropajo Ultra Fresh 4 Más 2 de Regalo 6 U,2.99,"0,42 € / 1 U",Vileda,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Bayeta Microfibra Ultra Fresh 3 U,3.2,"0,87 € / 1 U",Vileda,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Fregona Microfibra Premium 1 U,3.99,"2,99 € / 1 U",Vileda,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Estropajos Fibra Verde Frotaspon Duplo 2 U,2.45,"1,23 € / 1 U",Spontex,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Bolsa de Serrín 1 kg 1 U,0.75,"0,75 € / 1 U",A.levante,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Gamuzas Atrapapolvo 20 U,1.3,"0,07 € / 1 U",Consum,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Plumero de Avestruz 1 U,3.99,"3,99 € / 1 U",Koronis,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Fregona Sintética Tira Amarilla 1 U,0.8,"0,80 € / 1 U",Consum,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Fregona Sintética Algodón Crudo 1 U,1.1,"1,10 € / 1 U",Consum,CONSUM
Droguería y limpieza,Accesorios y utensilios limpieza,Bolsas Basura Autocierre Lila Perfumada 30 Litros 20 U,1.6,"0,08 € / 1 U",Consum,CONSUM
