product_code,description,category,subcategory
28191.0,Refresco piña-coco Gold Spring cero sin gas,Agua y refrescos,Refresco de té y sin gas
28198.0,Agua de coco Chaokoh 100% natural,Agua y refrescos,Refresco de té y sin gas
28190.0,Refresco sandía Gold Spring cero sin gas,Agua y refrescos,Refresco de té y sin gas
28193.0,Refresco Caribe Gold Spring cero sin gas,Agua y refrescos,Refresco de té y sin gas
15988.0,Limonada Hacendado light sin gas,Agua y refrescos,Refresco de té y sin gas
22910.0,Aceitunas manzanilla rellenas de anchoa Hacendado,Aperitivos,Aceitunas y encurtidos
23217.0,Aceitunas manzanilla rellenas de anchoa Hacendado,Aperitivos,Aceitunas y encurtidos
22911.0,Aceitunas manzanilla rellenas de anchoa Hacendado,Aperitivos,Aceitunas y encurtidos
33053.0,Aceitunas manzanilla Hacendado sin hueso,Aperitivos,Aceitunas y encurtidos
33024.0,Aceitunas rellenas de anchoa Hacendado reducido en sal,Aperitivos,Aceitunas y encurtidos
33078.0,Aceitunas manzanilla rellenas de anchoa Hacendado reducidas en sal,Aperitivos,Aceitunas y encurtidos
33168.0,Aceitunas chupadedos Huerta de Barros partidas aliñadas con hueso,Aperitivos,Aceitunas y encurtidos
80177.0,Aceitunas gazpacha Hacendado con hueso,Aperitivos,Aceitunas y encurtidos
23759.0,Aceitunas rellenas de anchoa Hacendado,Aperitivos,Aceitunas y encurtidos
33010.0,Aceitunas rellenas de anchoa Hacendado,Aperitivos,Aceitunas y encurtidos
33114.0,Aceitunas manzanilla Hacendado sin hueso,Aperitivos,Aceitunas y encurtidos
13422.0,Aceitunas estilo caseras Hacendado aliñadas,Aperitivos,Aceitunas y encurtidos
80016.0,Aceitunas manzanilla Hacendado con hueso,Aperitivos,Aceitunas y encurtidos
33121.0,Aceitunas manzanilla aliñadas Hacendado sin hueso,Aperitivos,Aceitunas y encurtidos
60718.0,Aceitunas chupadedos Huerta de Barros partidas aliñadas con hueso,Aperitivos,Aceitunas y encurtidos
33178.0,Aceitunas rellenas de jalapeño Hacendado,Aperitivos,Aceitunas y encurtidos
33059.0,Aceitunas aloreña Roldán partida con hueso,Aperitivos,Aceitunas y encurtidos
23708.0,Aceitunas rellenas de pimiento asado Hacendado,Aperitivos,Aceitunas y encurtidos
33120.0,Aceitunas manzanilla sabor anchoa Hacendado con hueso,Aperitivos,Aceitunas y encurtidos
33205.0,Aceitunas manzanilla sabor anchoa Hacendado con hueso,Aperitivos,Aceitunas y encurtidos
86100.0,Aceitunas Olives Garcia partida con hueso,Aperitivos,Aceitunas y encurtidos
67915.0,Aceitunas arbequina Hacendado con hueso,Aperitivos,Aceitunas y encurtidos
4791.0,Aceitunas verdes rellenas de boquerón Hacendado en vinagre,Aperitivos,Aceitunas y encurtidos
52622.0,Aceitunas picadedos Hacendado aliñadas sin hueso,Aperitivos,Aceitunas y encurtidos
33249.0,Aceitunas negras Hacendado sin hueso,Aperitivos,Aceitunas y encurtidos
21756.0,Aceitunas negras naturales de Aragón Campo Nature,Aperitivos,Aceitunas y encurtidos
16851.0,Aceitunas negras Hacendado con hueso,Aperitivos,Aceitunas y encurtidos
33113.0,Aceitunas arrugadas negras de Aragón Campo Nature,Aperitivos,Aceitunas y encurtidos
86593.0,Aceitunas negras Hacendado a rodajas,Aperitivos,Aceitunas y encurtidos
33235.0,Banderillas picantes Hacendado,Aperitivos,Aceitunas y encurtidos
22154.0,Banderillas dulces Hacendado en vinagre,Aperitivos,Aceitunas y encurtidos
73331.0,Mix de encurtidos Hacendado,Aperitivos,Aceitunas y encurtidos
86309.0,Pepinillos medianos Convite,Aperitivos,Aceitunas y encurtidos
33136.0,Altramuces Hacendado,Aperitivos,Aceitunas y encurtidos
33190.0,Alcaparras Hacendado en vinagre,Aperitivos,Aceitunas y encurtidos
33182.0,Pepinillos en vinagre Hacendado,Aperitivos,Aceitunas y encurtidos
4868.0,Picadillo de variantes Hacendado,Aperitivos,Aceitunas y encurtidos
33100.0,Pepinillos laminados agridulces Hacendado,Aperitivos,Aceitunas y encurtidos
33141.0,Cebollitas Hacendado,Aperitivos,Aceitunas y encurtidos
15966.0,Guindillas picantes Hacendado,Aperitivos,Aceitunas y encurtidos
33022.0,Ajos aliñados Hacendado,Aperitivos,Aceitunas y encurtidos
33108.0,Berenjenas de Almagro Antonio aliño suave,Aperitivos,Aceitunas y encurtidos
33189.0,Jalapeños picantes Hacendado en vinagre,Aperitivos,Aceitunas y encurtidos
15967.0,Piparra Hacendado,Aperitivos,Aceitunas y encurtidos
5480.0,Pepinillos agridulces Hacendado,Aperitivos,Aceitunas y encurtidos
5481.0,Pepinillos agridulces Hacendado,Aperitivos,Aceitunas y encurtidos
34024.0,Nuez natural Hacendado pelada,Aperitivos,Frutos secos y fruta desecada
34865.0,Almendra natural Hacendado,Aperitivos,Frutos secos y fruta desecada
86202.0,Pistacho tostado Hacendado con sal,Aperitivos,Frutos secos y fruta desecada
34079.0,Pipas girasol tostadas Hacendado gigante con sal,Aperitivos,Frutos secos y fruta desecada
86190.0,Pistacho tostado Hacendado 0% sal añadida,Aperitivos,Frutos secos y fruta desecada
70702.0,Cacahuete frito con sal Belnut pelado,Aperitivos,Frutos secos y fruta desecada
34078.0,Pipas girasol tostadas Hacendado gigante aguasal,Aperitivos,Frutos secos y fruta desecada
23365.0,Anacardo natural Hacendado,Aperitivos,Frutos secos y fruta desecada
34822.0,Palomitas de maíz con sal Hacendado para microondas,Aperitivos,Frutos secos y fruta desecada
34027.0,Anacardo frito salado Hacendado,Aperitivos,Frutos secos y fruta desecada
34025.0,Avellana tostada Hacendado 0% sal añadida,Aperitivos,Frutos secos y fruta desecada
34013.0,Almendra tostada y salada Hacendado con piel,Aperitivos,Frutos secos y fruta desecada
34868.0,Cacahuete frito y salado Hacendado con piel,Aperitivos,Frutos secos y fruta desecada
34821.0,Maíz frito crujiente y tierno Hacendado,Aperitivos,Frutos secos y fruta desecada
34009.0,Almendra frita y salada Hacendado pelada,Aperitivos,Frutos secos y fruta desecada
34031.0,Cacahuete tostado Hacendado 0% sal añadida,Aperitivos,Frutos secos y fruta desecada
34014.0,Almendra tostada Hacendado 0% sal añadida con piel,Aperitivos,Frutos secos y fruta desecada
34804.0,Maíz palomitas Hacendado,Aperitivos,Frutos secos y fruta desecada
86146.0,Patatas fritas extra crujientes Hacendado,Aperitivos,Patatas fritas y snacks
22245.0,Patatas fritas clásicas Hacendado,Aperitivos,Patatas fritas y snacks
33444.0,Patatas fritas receta churrería Hacendado,Aperitivos,Patatas fritas y snacks
33365.0,Patatas fritas Lisas Hacendado,Aperitivos,Patatas fritas y snacks
86145.0,Patatas fritas onduladas Hacendado sabor jamón serrano,Aperitivos,Patatas fritas y snacks
15589.0,Patatas fritas corte ondulado Hacendado,Aperitivos,Patatas fritas y snacks
15810.0,Patatas light Hacendado,Aperitivos,Patatas fritas y snacks
33555.0,Aperitivo de patata sabor original Pringles,Aperitivos,Patatas fritas y snacks
15590.0,Patatas fritas sabor campestre Hacendado,Aperitivos,Patatas fritas y snacks
33556.0,Aperitivo de patata sabor crema agria y cebolla Pringles,Aperitivos,Patatas fritas y snacks
13548.0,Patatas fritas sabor sal y vinagre Hacendado,Aperitivos,Patatas fritas y snacks
33367.0,Patatas fritas sabor chili y lima Hacendado,Aperitivos,Patatas fritas y snacks
46580.0,Patatas fritas al punto de sal Lay's,Aperitivos,Patatas fritas y snacks
86205.0,Patatas fritas onduladas Munchos sabor queso,Aperitivos,Patatas fritas y snacks
5398.0,Patatas fritas 0% sal añadida Hacendado,Aperitivos,Patatas fritas y snacks
52748.0,Patatas fritas sabor ketchup Hacendado,Aperitivos,Patatas fritas y snacks
52742.0,Patatas fritas sabor pimiento asado Hacendado,Aperitivos,Patatas fritas y snacks
33640.0,Nachos Hacendado,Aperitivos,Patatas fritas y snacks
33529.0,Pandilla sabor queso Cheetos,Aperitivos,Patatas fritas y snacks
33639.0,Tiras de maíz frito sabor barbacoa Hacendado,Aperitivos,Patatas fritas y snacks
33543.0,Pelotazos sabor queso Cheetos,Aperitivos,Patatas fritas y snacks
33641.0,Nachos tex-mex Hacendado sabor queso,Aperitivos,Patatas fritas y snacks
13889.0,Garfitos de maíz sabor queso Hacendado,Aperitivos,Patatas fritas y snacks
33642.0,Cuquitos sabor queso Hacendado,Aperitivos,Patatas fritas y snacks
15778.0,Conos sabor bacon y queso Hacendado,Aperitivos,Patatas fritas y snacks
14216.0,Galletitas saladas Hacendado,Aperitivos,Patatas fritas y snacks
33581.0,Cuquis Hacendado,Aperitivos,Patatas fritas y snacks
33488.0,Combinado de aperitivos Hacendado,Aperitivos,Patatas fritas y snacks
16860.0,Bombitas de maíz sabor mantequilla Hacendado,Aperitivos,Patatas fritas y snacks
33637.0,Snack de maíz sabor barbacoa Estrella,Aperitivos,Patatas fritas y snacks
33436.0,Torreznos sabor barbacoa Hacendado,Aperitivos,Patatas fritas y snacks
33633.0,Trigo snack sabor ahumado Hacendado,Aperitivos,Patatas fritas y snacks
33624.0,Patatas fritas paja Hacendado,Aperitivos,Patatas fritas y snacks
33416.0,Torreznos Hacendado,Aperitivos,Patatas fritas y snacks
33440.0,Piña deshidratada Hacendado,Aperitivos,Patatas fritas y snacks
67774.0,Snack de maíz Bits Doritos sabor barbacoa,Aperitivos,Patatas fritas y snacks
14926.0,Cocktail galletitas de aperitivo Hacendado,Aperitivos,Patatas fritas y snacks
22568.0,Sticks de patata Hacendado,Aperitivos,Patatas fritas y snacks
33407.0,Cortezas,Aperitivos,Patatas fritas y snacks
33409.0,Súper cuquis La Llanura,Aperitivos,Patatas fritas y snacks
22835.0,Manzana deshidratada Hacendado,Aperitivos,Patatas fritas y snacks
15757.0,Aros de maíz Hacendado,Aperitivos,Patatas fritas y snacks
34811.0,Palomitas caramelo Hacendado,Aperitivos,Patatas fritas y snacks
50360.0,Snack de maíz sabor mantequilla Snakis,Aperitivos,Patatas fritas y snacks
53144.0,Chicharrones Mont-Palau,Aperitivos,Patatas fritas y snacks
80476.0,Snack de maíz Crunchy sabor picante Munchos,Aperitivos,Patatas fritas y snacks
30138.0,Cocktail mezcla aperitivos fritos Hacendado,Aperitivos,Patatas fritas y snacks
60323.0,Snack de maíz Redes sabor barbacoa Hacendado,Aperitivos,Patatas fritas y snacks
52686.0,Sticks vegetales Hacendado,Aperitivos,Patatas fritas y snacks
5044.0,Arroz redondo Hacendado,"Arroz, legumbres y pasta",Arroz
5063.0,Arroz largo Hacendado,"Arroz, legumbres y pasta",Arroz
22280.0,Arroz cocido basmati Sabroz,"Arroz, legumbres y pasta",Arroz
22281.0,Arroz cocido integral Sabroz,"Arroz, legumbres y pasta",Arroz
5025.0,Arroz bomba Hacendado,"Arroz, legumbres y pasta",Arroz
22278.0,Quinoa cocida blanca y roja Sabroz,"Arroz, legumbres y pasta",Arroz
22279.0,Arroz cocido redondo Sabroz,"Arroz, legumbres y pasta",Arroz
5042.0,Arroz redondo J Sendra Hacendado,"Arroz, legumbres y pasta",Arroz
5002.0,Arroz basmati aromático Hacendado,"Arroz, legumbres y pasta",Arroz
5014.0,Arroz integral redondo Hacendado,"Arroz, legumbres y pasta",Arroz
9395.0,Cous cous mediano Bia,"Arroz, legumbres y pasta",Arroz
5020.0,Arroz vaporizado Hacendado,"Arroz, legumbres y pasta",Arroz
9430.0,Quinoa Hacendado,"Arroz, legumbres y pasta",Arroz
8713.0,Noodles de arroz Acecook,"Arroz, legumbres y pasta",Arroz
5005.0,Arroz redondo Sabroz,"Arroz, legumbres y pasta",Arroz
5050.0,Arroz Nomen,"Arroz, legumbres y pasta",Arroz
26029.0,Garbanzo cocido Hacendado,"Arroz, legumbres y pasta",Legumbres
26039.0,Garbanzo cocido Hacendado,"Arroz, legumbres y pasta",Legumbres
26033.0,Garbanzo cocido pedrosillano Hacendado,"Arroz, legumbres y pasta",Legumbres
5214.0,Garbanzo Hacendado,"Arroz, legumbres y pasta",Legumbres
5219.0,Garbanzo pedrosillano Hacendado,"Arroz, legumbres y pasta",Legumbres
5220.0,Garbanzo lechoso andaluz Hacendado,"Arroz, legumbres y pasta",Legumbres
26019.0,Alubia cocida blanca Hacendado,"Arroz, legumbres y pasta",Legumbres
26028.0,Alubia cocida blanca Hacendado,"Arroz, legumbres y pasta",Legumbres
26000.0,Alubia cocida roja Hacendado,"Arroz, legumbres y pasta",Legumbres
26001.0,Alubia cocida pinta Hacendado,"Arroz, legumbres y pasta",Legumbres
5124.0,Alubia blanca Hacendado,"Arroz, legumbres y pasta",Legumbres
26023.0,Alubia cocida Ganxet Hacendado,"Arroz, legumbres y pasta",Legumbres
67608.0,Alubia negra Hacendado,"Arroz, legumbres y pasta",Legumbres
67609.0,Alubia roja Hacendado,"Arroz, legumbres y pasta",Legumbres
26002.0,Alubia cocida granja Hacendado,"Arroz, legumbres y pasta",Legumbres
23453.0,Alubia pinta Hacendado,"Arroz, legumbres y pasta",Legumbres
5330.0,Lenteja pardina Hacendado,"Arroz, legumbres y pasta",Legumbres
26030.0,Lenteja cocida Hacendado,"Arroz, legumbres y pasta",Legumbres
26011.0,Lenteja cocida Hacendado,"Arroz, legumbres y pasta",Legumbres
7329.0,Soja texturizada grano fino Hacendado,"Arroz, legumbres y pasta",Legumbres
5325.0,Lenteja Hacendado,"Arroz, legumbres y pasta",Legumbres
13577.0,Fideo cabello de ángel Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6253.0,Fideuá Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6261.0,Fideo grueso Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6258.0,Pasta maravilla Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6282.0,Pasta piñones Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6256.0,Fideo mediano Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6341.0,Fideo al huevo Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6333.0,Pasta infantil con vegetales Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
80291.0,Sémola de trigo Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
9490.0,Tapioca Tipiak,"Arroz, legumbres y pasta",Pasta y fideos
35618.0,Pasta estrellas sin gluten Felicia,"Arroz, legumbres y pasta",Pasta y fideos
6305.0,Pajaritas vegetales Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
35777.0,Pasta penne integral Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6358.0,Pasta tortiglioni Armando,"Arroz, legumbres y pasta",Pasta y fideos
6344.0,Hélices con vegetales Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6260.0,Macarrón fino Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6300.0,Macarrón al huevo Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6250.0,Macarrón Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6278.0,Macarrón rayado Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6361.0,Pasta penne Armando,"Arroz, legumbres y pasta",Pasta y fideos
6106.0,Pasta Fusilli 100% lentejas rojas Felicia,"Arroz, legumbres y pasta",Pasta y fideos
6371.0,Pasta trottole vegetales Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6357.0,Pasta fusilli Armando,"Arroz, legumbres y pasta",Pasta y fideos
6244.0,Pasta tiburón Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6238.0,Hélices Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6326.0,Macarrón Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
35643.0,Pasta fusilli sin gluten Felicia,"Arroz, legumbres y pasta",Pasta y fideos
6276.0,Pasta mariscos Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
35779.0,Pasta Corallini integral Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6246.0,Tallarines Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
35778.0,Spaghetti integral Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6277.0,Spaghetti fino Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6321.0,Nidos al huevo Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6302.0,Spaghetti al huevo Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6245.0,Spaghetti Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6331.0,Spaghetti Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
35670.0,Spaghetti sin gluten Felicia,"Arroz, legumbres y pasta",Pasta y fideos
6153.0,Pasta fresca tagliatelle al huevo Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6565.0,Tortellini con carne Pagani,"Arroz, legumbres y pasta",Pasta y fideos
6142.0,Pasta fresca tortellini carne Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6143.0,Pasta fresca ravioli ricotta y espinacas Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6566.0,Tortellini con tres quesos Pagani,"Arroz, legumbres y pasta",Pasta y fideos
6175.0,Pasta fresca gnocchi Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6141.0,Pasta fresca triángulo setas y mascarpone Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6145.0,Pasta fresca girasoles quesos Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6149.0,Pasta fresca medialunas parmigiano reggiano y trufa Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6152.0,Pasta fresca medialunas calabaza y crema de quesos Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
86841.0,Pasta fresca tortellini jamón y queso Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
86840.0,Pasta fresca gnocchi quesos Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
35652.0,Pasta fresca girasoles queso de cabra y cebolla caramelizada Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
35868.0,Pasta fresca ravioli tomate y queso burrata Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
6856.0,Placas para lasaña precocidas El Pavo,"Arroz, legumbres y pasta",Pasta y fideos
35953.0,Placas para canelones precocidas El Pavo,"Arroz, legumbres y pasta",Pasta y fideos
52889.0,Placas para canelones El Pavo,"Arroz, legumbres y pasta",Pasta y fideos
8648.0,Fideos orientales Yakisoba classic Gallina Blanca,"Arroz, legumbres y pasta",Pasta y fideos
8645.0,Fideos orientales Yatekomo sabor pollo Gallina Blanca,"Arroz, legumbres y pasta",Pasta y fideos
8618.0,Fideos orientales Yatekomo sabor pollo Gallina Blanca,"Arroz, legumbres y pasta",Pasta y fideos
86514.0,Pasta oriental sabor pollo Maggi,"Arroz, legumbres y pasta",Pasta y fideos
8727.0,Fideos orientales Yakisoba sabor soja Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
8730.0,Fideos orientales Yakisoba sabor soja Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
22453.0,Fideos orientales sabor pollo Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
22455.0,Fideos orientales sabor picante Hacendado,"Arroz, legumbres y pasta",Pasta y fideos
