categoria,subcategoria,descripcion,unidades,code,compare,price_eu,price_disc_eu,marca,format,quantity
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas de pavo sabor ahumado Hacendado,2 paquetes x 200 g,53147.0," 5,875 €/kg",2.35,,Hacendado,paquetes,2 x 200 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas de pollo Hacendado,2 paquetes x 250 g,53042.0," 3,30 €/kg",1.65,,Hacendado,paquetes,2 x 250 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,4 paquetes x 140 g,53007.0," 4,018 €/kg",2.25,,,paquetes,4 x 140 g
Charcutería y quesos,Chopped y mortadela,Chopped cerdo Hacendado lonchas,Paquete 250 g,59333.0," 5,56 €/kg",1.39,,Hacendado,Paquete,1 x 250 g
Charcutería y quesos,Chopped y mortadela,Chopped cocido en lata Hacendado finas lonchas,Paquete 150 g,59340.0," 11,40 €/kg",1.71,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Chopped Hacendado,Pieza 500 g,59332.0," 4,50 €/kg",2.25,,Hacendado,Pieza,1 x 500 g
Charcutería y quesos,Chopped y mortadela,Mortadela Hacendado lonchas,Paquete 250 g,59334.0," 5,00 €/kg",1.25,,Hacendado,Paquete,1 x 250 g
Charcutería y quesos,Chopped y mortadela,Mortadela con aceitunas Hacendado lonchas,Paquete 250 g,59335.0," 5,00 €/kg",1.25,,Hacendado,Paquete,1 x 250 g
Charcutería y quesos,Chopped y mortadela,Mortadela italiana Hacendado finas lonchas,Paquete 150 g,59343.0," 11,667 €/kg",1.75,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Mortadela Hacendado,Pieza 900 g,40361.0," 4,00 €/kg",3.6,,Hacendado,Pieza,1 x 900 g
Charcutería y quesos,Chopped y mortadela,Galantina con aceituna y pimiento Hacendado finas lonchas,Paquete 150 g,59341.0," 10,334 €/kg",1.55,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Galantina con pistacho y trufa Hacendado finas lonchas,Paquete 150 g,16861.0," 12,334 €/kg",1.85,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Mortadela de pavo Hacendado finas lonchas,Paquete 150 g,59336.0," 7,934 €/kg",1.19,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Cabeza de cerdo trufa con pistachos Hacendado finas lonchas,Paquete 150 g,16862.0," 15,00 €/kg",2.25,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Mortadela de pavo con aceitunas Hacendado finas lonchas,Paquete 150 g,40365.0," 8,334 €/kg",1.25,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Embutido curado,Fuet espetec extra Hacendado,1 ud,55108.0," 2,57 €/ud",2.57,,Hacendado,1 ud,
Charcutería y quesos,Embutido curado,Salchichón extra Hacendado lonchas,4 paquetes x 60 g,59085.0," 8,792 €/kg",2.11,,Hacendado,paquetes,4 x 60 g
Charcutería y quesos,Embutido curado,Sticks longaniza extra Hacendado,Paquete 50 g,59078.0," 22,00 €/kg",1.1,,Hacendado,Paquete,1 x 50 g
Charcutería y quesos,Embutido curado,Salchichón extra Hacendado lonchas,4 paquetes x 45 g,59130.0," 12,612 €/kg",2.27,,Hacendado,paquetes,4 x 45 g
Charcutería y quesos,Embutido curado,Longaniza de payés extra Hacendado lonchas,"4 paquetes x 31,25 g",59254.0," 16,56 €/kg",2.07,,Hacendado,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Salami extra Hacendado lonchas,4 paquetes x 60 g,59090.0," 8,209 €/kg",1.97,,Hacendado,paquetes,4 x 60 g
Charcutería y quesos,Embutido curado,Salchichón extra pimienta Hacendado finas lonchas,Paquete 100 g,59077.0," 18,20 €/kg",1.82,,Hacendado,Paquete,1 x 100 g
Charcutería y quesos,Embutido curado,Salchichón de cebo ibérico cortado a máquina,Paquete 90 g ,58267.0," 25,60 €/kg",2.3,,,Paquete,1 x 90 g
Charcutería y quesos,Embutido curado,Salchichón de bellota ibérico cular cortado a máquina,Paquete 90 g ,58391.0," 32,50 €/kg",2.92,,,Paquete,1 x 90 g
Charcutería y quesos,Embutido curado,Salchichón ibérico extra La Hacienda del ibérico lonchas,"4 paquetes x 31,25 g",60698.0," 16,24 €/kg",2.03,,,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Longaniza de pavo Imperial extra Hacendado,Pieza 235 g,55136.0," 16,00 €/kg",3.76,,Hacendado,Pieza,1 x 235 g
Charcutería y quesos,Embutido curado,Longaniza clásica extra Hacendado,1 ud,55125.0," 2,80 €/ud",2.8,,Hacendado,1 ud,
Charcutería y quesos,Embutido curado,Longaniza de payés extra Hacendado,1 ud,55130.0," 4,98 €/ud",4.98,,Hacendado,1 ud,
Charcutería y quesos,Embutido curado,Salami montañés extra El Pozo,1 ud,55028.0," 1,85 €/ud",1.85,,El Pozo,1 ud,
Charcutería y quesos,Embutido curado,Salchichón cular ibérico extra La Hacienda del ibérico,Pieza 500 g ,58159.0," 13,95 €/kg",6.98,,,Pieza,1 x 500 g
Charcutería y quesos,Embutido curado,Mini salchichón ibérico extra La Hacienda del ibérico,Pieza 200 g,58248.0," 13,25 €/kg",2.65,,,Pieza,1 x 200 g
Charcutería y quesos,Embutido curado,Salchichón cular ibérico extra La Hacienda del ibérico,Pieza 820 g ,58266.0," 13,95 €/kg",11.44,,,Pieza,1 x 820 g
Charcutería y quesos,Embutido curado,Salchichón de bellota ibérico cular Juan del Roble,"Pieza 1,1 kg ",58390.0," 21,90 €/kg",24.09,,,Pieza,"1 x 1,1 kg"
Charcutería y quesos,Embutido curado,Longaniza de pavo extra Hacendado lonchas,"4 paquetes x 31,25 g",59165.0," 19,04 €/kg",2.38,,Hacendado,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Salchichón de pavo extra Hacendado lonchas,"4 paquetes x 37,5 g",59159.0," 15,867 €/kg",2.38,,Hacendado,paquetes,"4 x 37,5 g"
Charcutería y quesos,Embutido curado,Sticks de salami extra Hacendado,Paquete 50 g,15530.0," 22,00 €/kg",1.1,,Hacendado,Paquete,1 x 50 g
Charcutería y quesos,Embutido curado,Pepperoni en lonchas Hacendado,Paquete 75 g,60964.0," 21,334 €/kg",1.6,,Hacendado,Paquete,1 x 75 g
Charcutería y quesos,Embutido curado,Chorizo Pamplona extra Hacendado lonchas,"4 paquetes x 56,25 g",59166.0," 8,667 €/kg",2.06,1.95,Hacendado,paquetes,"4 x 56,25 g"
Charcutería y quesos,Embutido curado,Chorizo extra Hacendado lonchas,4 paquetes x 60 g,59086.0," 9,125 €/kg",2.19,,Hacendado,paquetes,4 x 60 g
Charcutería y quesos,Embutido curado,Chorizo de pavo extra Hacendado lonchas,"4 paquetes x 37,5 g",59158.0," 15,867 €/kg",2.38,,Hacendado,paquetes,"4 x 37,5 g"
Charcutería y quesos,Embutido curado,Chorizo ibérico La Hacienda del ibérico lonchas,"4 paquetes x 31,25 g",60699.0," 16,24 €/kg",2.03,,,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Chorizo picante extra Hacendado,Pieza 280 g,54210.0," 8,893 €/kg",2.49,,Hacendado,Pieza,1 x 280 g
Charcutería y quesos,Embutido curado,Taquitos de chorizo extra Revilla,2 paquetes x 100 g,55135.0," 12,75 €/kg",2.55,,,paquetes,2 x 100 g
Congelados,Arroz y pasta,Arroz tres delicias Hacendado ultracongelado,Paquete 1 kg,86905.0," 2,75 €/kg",2.9,2.75,Hacendado,Paquete,1 x 1 kg
Congelados,Arroz y pasta,Arroz precocido Hacendado ultracongelado,Paquete 6 bolsitas 1 kg,61302.0," 1,95 €/kg",2.02,1.95,Hacendado,Paquete 6 bolsitas ,1 x 1 kg
Congelados,Arroz y pasta,Risotto de setas Hacendado ultracongelados,Paquete 350 g,22720.0," 5,715 €/kg",2.0,,Hacendado,Paquete,1 x 350 g
Congelados,Arroz y pasta,Arroz negro Hacendado ultracongelado,Paquete 600 g,35541.0," 5,00 €/kg",3.1,3.0,Hacendado,Paquete,1 x 600 g
Congelados,Arroz y pasta,Arroz con verduras Hacendado ultracongelado,Paquete 600 g,61305.0," 2,967 €/kg",1.78,,Hacendado,Paquete,1 x 600 g
Congelados,Arroz y pasta,Arroz con pollo Hacendado ultracongelado,Paquete 600 g,35797.0," 4,167 €/kg",2.6,2.5,Hacendado,Paquete,1 x 600 g
Congelados,Arroz y pasta,Lasaña boloñesa familiar Hacendado ultracongelada,"Bandeja 1,1 kg",35767.0," 5,364 €/kg",5.9,,Hacendado,Bandeja,"1 x 1,1 kg"
Congelados,Arroz y pasta,Lasaña a la boloñesa Hacendado ultracongelada,Caja 2 bandejas 600 g,86597.0," 5,417 €/kg",3.3,3.25,Hacendado,Caja 2 bandejas ,1 x 600 g
Congelados,Arroz y pasta,Canelones de carne Hacendado ultracongelados,"Caja 12 ud 1,1 kg",86601.0," 5,273 €/kg",6.0,5.8,Hacendado,Caja 12 ud ,"1 x 1,1 kg"
Congelados,Arroz y pasta,Canelones de carne Hacendado ultracongelados,Caja 2 bandejas 600 g,86600.0," 5,417 €/kg",3.3,3.25,Hacendado,Caja 2 bandejas ,1 x 600 g
Congelados,Arroz y pasta,Lasaña de atún Hacendado ultracongelada,Caja 2 bandejas 600 g,86598.0," 5,834 €/kg",3.5,,Hacendado,Caja 2 bandejas ,1 x 600 g
Congelados,Arroz y pasta,Lasaña de verduras Hacendado ultracongelada,Caja 2 ud 600 g,86599.0," 5,50 €/kg",3.3,,Hacendado,Caja 2 ud ,1 x 600 g
Congelados,Arroz y pasta,Gnocchi de pollo y verduras Hacendado ultracongelados,Paquete 600 g,61354.0," 5,25 €/kg",3.15,,Hacendado,Paquete,1 x 600 g
Congelados,Arroz y pasta,Sopa con wonton de langostino y fideos Hacendado ultracongelada,Bol 309 g,62026.0," 13,431 €/kg",4.15,,Hacendado,Bol,1 x 309 g
Congelados,Carne,Jamoncitos de pollo congelados,Paquete 1 kg,25183.0," 3,10 €/kg",3.1,,,Paquete,1 x 1 kg
Congelados,Carne,Alas de pollo congeladas,Paquete 1 kg,25184.0," 3,40 €/kg",3.4,,,Paquete,1 x 1 kg
Congelados,Carne,Medallones preparado de solomillo cerdo congelados marinados,Paquete 300 g ,4176.0," 10,36 €/kg",3.11,,,Paquete,1 x 300 g
Congelados,Carne,Solomillo de pavo marinado congelado,Paquete 350 g ,25353.0," 7,90 €/kg",2.76,,,Paquete,1 x 350 g
Congelados,Carne,Cuartos traseros de pollo congelados,Paquete 2 kg,25182.0," 2,90 €/kg",5.8,,,Paquete,1 x 2 kg
Congelados,Carne,Solomillo de cerdo marinado congelado,Paquete 800 g ,2228.0," 7,80 €/kg",6.24,,,Paquete,1 x 800 g
Congelados,Carne,Chuletas de cordero palo o riñonada congeladas,Paquete 600 g ,5186.0," 18,95 €/kg",11.37,,,Paquete,1 x 600 g
Congelados,Carne,Paletilla de cordero entera congelada,"Pieza 1,2 kg ",4022.0," 14,50 €/kg",17.4,,,Pieza,"1 x 1,2 kg"
Congelados,Carne,Chuletas de cabrito congeladas,Paquete 430 g ,5034.0," 25,90 €/kg",11.14,,,Paquete,1 x 430 g
Congelados,Carne,Pierna de cabrito congelada,Pieza 530 g ,4599.0," 16,00 €/kg",8.48,,,Pieza,1 x 530 g
Congelados,Carne,Pechugas de pollo enteras congeladas,Paquete 1 kg ,30006.0," 5,65 €/kg",5.65,,,Paquete,1 x 1 kg
Congelados,Carne,Alas de pollo barbacoa congeladas,Paquete 750 g,52426.0," 4,907 €/kg",3.68,,,Paquete,1 x 750 g
Congelados,Helados,Helado mini surtido Hacendado,Caja 12 ud 684 ml,64001.0," 4,094 €/L",2.8,,Hacendado,Caja 12 ud ,1 x 684 ml
Congelados,Helados,Helado sándwich de nata Hacendado,Caja 8 ud 800 ml,64146.0," 2,75 €/L",2.2,,Hacendado,Caja 8 ud ,1 x 800 ml
Congelados,Helados,Helado almendrado Hacendado,Caja 6 ud 720 ml,64000.0," 3,82 €/L",2.75,,Hacendado,Caja 6 ud ,1 x 720 ml
Congelados,Helados,Helado mini sándwich nata Hacendado,Caja 6 ud 480 ml,64450.0," 4,792 €/L",2.3,,Hacendado,Caja 6 ud ,1 x 480 ml
Congelados,Helados,Helado mini bombón almendrado Hacendado,Caja 8 ud 480 ml,64066.0," 5,625 €/L",2.7,,Hacendado,Caja 8 ud ,1 x 480 ml
Congelados,Helados,Helado sándwich super nata Hacendado,Caja 6 ud 870 ml,64200.0," 3,104 €/L",2.7,,Hacendado,Caja 6 ud ,1 x 870 ml
Congelados,Helados,Helado mini bombón Hacendado sin azúcares añadidos,Caja 8 ud 456 ml,64102.0," 5,702 €/L",2.6,,Hacendado,Caja 8 ud ,1 x 456 ml
Congelados,Helados,Helado mini sándwich vainilla y cookie Hacendado,Caja 6 ud 510 ml,64520.0," 5,491 €/L",2.8,,Hacendado,Caja 6 ud ,1 x 510 ml
Congelados,Helados,Helado mini nocciola Hacendado,Caja 8 ud 480 ml,64499.0," 6,042 €/L",2.9,,Hacendado,Caja 8 ud ,1 x 480 ml
Congelados,Helados,Helado mochi sabor coco Hacendado,Caja 6 ud 216 ml,64491.0," 12,963 €/L",2.8,,Hacendado,Caja 6 ud ,1 x 216 ml
Congelados,Helados,Helado mini chocolate Hacendado,Caja 8 ud 480 ml,64061.0," 6,042 €/L",2.9,,Hacendado,Caja 8 ud ,1 x 480 ml
Congelados,Helados,Helado vegetal mini a base de anacardo con crema de pistacho Hacendado,Caja 4 ud 326 ml,23850.0," 9,219 €/L",2.95,,Hacendado,Caja 4 ud ,1 x 326 ml
Congelados,Helados,Helado Mochi mango Hacendado,Caja 6 ud 216 ml,64492.0," 12,963 €/L",2.8,,Hacendado,Caja 6 ud ,1 x 216 ml
Congelados,Helados,Helado negro Hacendado,Caja 6 ud 720 ml,64248.0," 3,82 €/L",2.75,,Hacendado,Caja 6 ud ,1 x 720 ml
Congelados,Helados,Medios cocos helados Hacendado,Caja 2 ud 350 ml,64166.0," 6,858 €/L",2.4,,Hacendado,Caja 2 ud ,1 x 350 ml
Congelados,Helados,Helado mini cucurucho nata Hacendado,Caja 12 ud 444 ml,64246.0," 6,307 €/L",2.8,,Hacendado,Caja 12 ud ,1 x 444 ml
Congelados,Helados,Helado cucurucho de vainilla Hacendado,Caja 6 ud 720 ml,86236.0," 3,056 €/L",2.2,,Hacendado,Caja 6 ud ,1 x 720 ml
Congelados,Helados,Helado cucurucho de nata,Caja 6 ud 720 ml,64196.0," 3,056 €/L",2.2,,,Caja 6 ud ,1 x 720 ml
Congelados,Helados,Helado cucurucho choco nata Hacendado,Caja 6 ud 720 ml,64251.0," 3,056 €/L",2.2,,Hacendado,Caja 6 ud ,1 x 720 ml
Congelados,Helados,Granizado de limón Hacendado,6 ud x 200 ml,64705.0," 2,167 €/L",2.6,,Hacendado,ud,6 x 200 ml
Congelados,Helados,Helado de horchata Hacendado,Caja 10 ud 750 ml,64179.0," 3,00 €/L",2.25,,Hacendado,Caja 10 ud ,1 x 750 ml
Congelados,Helados,Helado de vainilla Hacendado,Tarrina 1 L,64518.0," 2,30 €/L",2.3,,Hacendado,Tarrina,1 x 1 L
Congelados,Helados,Helado de chocolate Hacendado,Tarrina 1 L,64400.0," 2,90 €/L",2.9,,Hacendado,Tarrina,1 x 1 L
Congelados,Helados,Helado nata montada Hacendado,Bote 500 ml,10198.0," 4,20 €/L",2.1,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,Helado turrón Hacendado,Bote 500 ml,64445.0," 6,10 €/L",3.05,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,Helado chocolate y cookies Hacendado,Bote 500 ml,64424.0," 5,70 €/L",2.85,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,Helado vainilla praliné con nueces pecán Hacendado,Tarrina 950 ml,52560.0," 3,422 €/L",3.25,,Hacendado,Tarrina,1 x 950 ml
Congelados,Helados,Helado caramelo con salsa de caramelo salado y trozos de caramelo Hacendado,Bote 500 ml,22996.0," 6,10 €/L",3.05,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,Sorbete con limón Hacendado,Tarrina 1 L,64509.0," 2,35 €/L",2.35,,Hacendado,Tarrina,1 x 1 L
Congelados,Helados,Helado capuccino Hacendado,Tarrina 950 ml,52563.0," 3,053 €/L",2.9,,Hacendado,Tarrina,1 x 950 ml
Congelados,Helados,Helado vainilla y nueces de macadamia Hacendado,Bote 500 ml,64435.0," 5,70 €/L",2.85,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,Helado tarta de queso Hacendado con fresas,Bote 500 ml,64436.0," 5,70 €/L",2.85,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,Helado sabor huevo de chocolate Hacendado,Tarrina 950 ml,52561.0," 3,422 €/L",3.25,,Hacendado,Tarrina,1 x 950 ml
Congelados,Helados,Helado vegetal de chocolate Hacendado con trozos de chocolate,Bote 500 ml,23852.0," 6,10 €/L",3.05,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,"Helado +Proteínas sabor plátano con trozos de brownie Hacendado 24,6 g proteínas",Bote 500 ml,86481.0," 5,70 €/L",2.85,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,Helado nutticream Hacendado,Bote 500 ml,35531.0," 6,10 €/L",3.05,,Hacendado,Bote,1 x 500 ml
Congelados,Helados,Tarta helada nata y chocolate Hacendado,Caja 1 L,70711.0," 1,95 €/L",1.95,,Hacendado,Caja,1 x 1 L
Congelados,Helados,"Barra de helado sabor vainilla, chocolate y nata Hacendado",Caja 10 raciones 1 L,64214.0," 1,85 €/L",1.85,,Hacendado,Caja 10 raciones ,1 x 1 L
Congelados,Helados,Obleas para helado Hacendado,Paquete 24 ud 52 g,15953.0," 13,462 €/kg",0.7,,Hacendado,Paquete 24 ud ,1 x 52 g
Congelados,Helados,Tubitos bañados chocolate negro Hacendado,Bote 150 g,14555.0," 14,00 €/kg",2.1,,Hacendado,Bote,1 x 150 g
Congelados,Helados,Tubitos Hacendado,Bote 175 g,36205.0," 11,429 €/kg",2.0,,Hacendado,Bote,1 x 175 g
Congelados,Hielo,Cubos de hielo,5 paquetes x 2 kg,64133.0," 0,425 €/kg",4.25,,,paquetes,5 x 2 kg
Congelados,Hielo,Cubos de hielo,Paquete 2 kg,64126.0," 0,425 €/kg",0.85,,,Paquete,1 x 2 kg
Congelados,Hielo,Hielo cocktail,Paquete 2 kg,64139.0," 0,60 €/kg",1.2,,,Paquete,1 x 2 kg
Congelados,Marisco,Preparado de paella y sopa Hacendado ultracongelado,Paquete 685 g escurrido,62048.0," 5,767 €/kg",3.95,,Hacendado,Paquete,1 x 685 g
Congelados,Marisco,Gambón congelado,Granel 150 g ,24147.0," 9,95 €/kg",1.49,,,Granel,1 x 150 g
Congelados,Marisco,Gambón grande congelado,Caja 2 kg,24260.0," 8,95 €/kg",19.9,17.9,,Caja,1 x 2 kg
Congelados,Marisco,Alistado pequeño congelado,Granel 150 g ,24708.0," 14,50 €/kg",2.18,,,Granel,1 x 150 g
Congelados,Marisco,Alistado pequeño Hacendado congelado,Caja 1 kg ,24707.0," 13,50 €/kg",13.5,,Hacendado,Caja,1 x 1 kg
Congelados,Marisco,Alistado mediano Hacendado ultracongelado,Caja 500 g,62704.0," 31,00 €/kg",15.5,,Hacendado,Caja,1 x 500 g
Congelados,Marisco,Langostino crudo ultracongelado,Caja 600 g escurrido,24712.0," 11,584 €/kg",6.95,,,Caja,1 x 600 g
Congelados,Marisco,Gamba arrocera Hacendado congelada,Granel 150 g ,24701.0," 14,95 €/kg",2.24,,Hacendado,Granel,1 x 150 g
Congelados,Marisco,Gamba blanca pequeña Hacendado congelada,Caja 1 kg ,24700.0," 13,95 €/kg",13.95,,Hacendado,Caja,1 x 1 kg
Congelados,Marisco,Gamba blanca cocida Hacendado ultracongelada,Bandeja 350 g,24278.0," 15,858 €/kg",5.55,,Hacendado,Bandeja,1 x 350 g
Congelados,Marisco,Carabinero Hacendado congelado,Caja 500 g ,24710.0," 100,00 €/kg",50.0,,Hacendado,Caja,1 x 500 g
Congelados,Marisco,Langostino cocido y pelado Hacendado ultracongelado,Bandeja 220 g escurrido,24477.0," 21,591 €/kg",4.75,,Hacendado,Bandeja,1 x 220 g
Congelados,Marisco,Gamba pelada cruda tamaño mediano Hacendado ultracongelada,Paquete 360 g escurrido,24181.0," 13,75 €/kg",4.95,,Hacendado,Paquete,1 x 360 g
Congelados,Marisco,Langostino crudo y pelado Hacendado ultracongelado,Bandeja 220 g escurrido,24486.0," 17,955 €/kg",3.95,,Hacendado,Bandeja,1 x 220 g
Congelados,Marisco,Camarón boreal cocido y pelado Royal Greenland ultracongelado,Paquete 200 g,24267.0," 21,25 €/kg",4.25,,,Paquete,1 x 200 g
Congelados,Marisco,Gamba pelada cruda tamaño grande Hacendado ultracongelada,Paquete 360 g escurrido,24230.0," 16,528 €/kg",5.95,,Hacendado,Paquete,1 x 360 g
Congelados,Marisco,Colas de gambón crudo Hacendado congelado,Bandeja 250 g,24102.0," 26,20 €/kg",6.55,,Hacendado,Bandeja,1 x 250 g
Congelados,Marisco,Cigala mediana Hacendado ultracongelada,Caja 500 g,24032.0," 21,30 €/kg",10.65,,Hacendado,Caja,1 x 500 g
Congelados,Marisco,Bogavante americano mediano crudo Hacendado congelado,Pieza 450 g escurrido,62386.0," 33,00 €/kg",14.85,,Hacendado,Pieza,1 x 450 g
Congelados,Marisco,Bocas de cangrejo pequeñas congeladas,Granel 150 g ,24487.0," 19,80 €/kg",2.97,,,Granel,1 x 150 g
Congelados,Marisco,Bocas de cangrejo pequeñas Hacendado congeladas,Caja 500 g,24387.0," 17,90 €/kg",8.95,,Hacendado,Caja,1 x 500 g
Congelados,Marisco,Buey de mar cocido Hacendado congelado,Pieza 715 g,62320.0," 15,33 €/kg",10.96,,Hacendado,Pieza,1 x 715 g
Congelados,Marisco,Nécora cocida Hacendado congelada,Caja 500 g escurrido,24120.0," 12,30 €/kg",6.15,,Hacendado,Caja,1 x 500 g
Congelados,Marisco,Palitos de surimi Hacendado ultracongelados,Paquete 32 ud 600 g,62403.0," 3,917 €/kg",2.35,,Hacendado,Paquete 32 ud ,1 x 600 g
Congelados,Marisco,Carne de mejillón de Chile cocido Hacendado ultracongelado,Paquete 275 g escurrido,62396.0," 8,728 €/kg",2.45,2.4,Hacendado,Paquete,1 x 275 g
Congelados,Marisco,Mejillón de Chile entero cocido Hacendado ultracongelado,Caja 450 g,62401.0," 7,223 €/kg",3.25,,Hacendado,Caja,1 x 450 g
Congelados,Marisco,Almeja Hacendado congelada,Paquete 450 g,60874.0," 3,778 €/kg",1.7,,Hacendado,Paquete,1 x 450 g
Congelados,Pescado,Filetes de merluza del cabo sin piel Hacendado ultracongelados,Paquete 600 g escurrido,62228.0," 8,50 €/kg",5.1,,Hacendado,Paquete,1 x 600 g
Congelados,Pescado,Rodaja de emperador Hacendado ultracongelado,Pieza 200 g  escurrido,24345.0," 17,667 €/kg",3.18,,Hacendado,Pieza,1 x 200 g
Congelados,Pescado,Filetes de bacalao Maredeus ultracongelado,Paquete 375 g escurrido,24016.0," 14,134 €/kg",5.5,5.3,,Paquete,1 x 375 g
Congelados,Pescado,Tubo de pota argentina limpia congelado,Pieza 100 g  escurrido,24203.0," 12,90 €/kg",1.29,,,Pieza,1 x 100 g
Congelados,Pescado,Medallones de merluza Hacendado ultracongelados,Paquete 485 g escurrido,62131.0," 9,279 €/kg",4.5,,Hacendado,Paquete,1 x 485 g
Congelados,Pescado,Sepia limpia congelada,Pieza 400 g  escurrido,24200.0," 14,95 €/kg",5.98,,,Pieza,1 x 400 g
Congelados,Pescado,Filete de salmón rosado salvaje con piel Hacendado ultracongelado,Pieza 300 g  escurrido,24350.0," 11,95 €/kg",3.58,,Hacendado,Pieza,1 x 300 g
Congelados,Pescado,Rodajas de merluza del cabo Hacendado ultracongeladas,Paquete 580 g escurrido,62121.0," 8,621 €/kg",5.0,,Hacendado,Paquete,1 x 580 g
Congelados,Pescado,Sepia limpia troceada Hacendado congelada,Paquete 360 g escurrido,24274.0," 11,25 €/kg",4.05,,Hacendado,Paquete,1 x 360 g
Congelados,Pescado,Calamar limpio troceado Hacendado congelado,Paquete 475 g escurrido,24242.0," 10,737 €/kg",5.1,,Hacendado,Paquete,1 x 475 g
Congelados,Pescado,Filetes de panga Hacendado ultracongelados,Paquete 900 g escurrido,62191.0," 5,50 €/kg",4.95,,Hacendado,Paquete,1 x 900 g
Congelados,Pescado,Lomos y centros de merluza del cabo Hacendado ultracongelados,Caja 400 g,62113.0," 9,625 €/kg",3.85,,Hacendado,Caja,1 x 400 g
Congelados,Pescado,Anguriñas de surimi Pescanova ultracongeladas,Bandeja 260 g,62499.0," 8,847 €/kg",2.3,,,Bandeja,1 x 260 g
