category,subcategory,description,price_eu,compare,brand
Mascotas,Gato,Mousse con lenguado y salmón gato adulto Delikuit 4 tarrinas x 85 g,2.0," 5,883 €/kg",Delikuit
Mascotas,Gato,Mousse con ternera y pollo gato adulto Delikuit 4 tarrinas x 85 g,2.0," 5,883 €/kg",Delikuit
Mascotas,Gato,Bocaditos en gelatina gato júnior Delikuit con pollo y pavo Paquete 8 ud 800 g,2.5," 3,125 €/kg",Delikuit
Mascotas,Gato,Bocaditos en gelatina gato adulto Delikuit 8 ud x 100 g,2.4," 3,00 €/kg",Delikuit
Mascotas,Gato,Bocaditos en gelatina gato adulto Delikuit 8 ud x 100 g,2.4," 3,00 €/kg",Delikuit
Mascotas,Gato,Gelatina gato adulto selección de aves Quartett Paquete 4 ud 340 g,1.8," 5,295 €/kg",
Mascotas,Gato,Gelatina gato adulto selección de pescado Quartett Paquete 4 ud 340 g,1.8," 5,295 €/kg",
Mascotas,Gato,Bocaditos en salsa gato adulto Delikuit esterilizado 8 ud x 100 g,2.8," 3,438 €/kg",Delikuit
Mascotas,Gato,"Comida gato júnior Compy con pollo, frutas y verduras Paquete 1,5 kg",3.3," 2,20 €/kg",Compy
Mascotas,Gato,"Comida gato adulto Compy con pollo, ternera, frutas y verduras Paquete 10 kg",12.95," 1,295 €/kg",Compy
Mascotas,Gato,"Comida gato adulto Compy con pollo, ternera, frutas y verduras Paquete 2 kg",2.95," 1,475 €/kg",Compy
Mascotas,Gato,"Comida gato adulto Compy con salmón, atún, frutas y verduras Paquete 10 kg",12.95," 1,295 €/kg",Compy
Mascotas,Gato,"Comida gato adulto Compy con salmón, atún, frutas y verduras Paquete 2 kg",2.95," 1,475 €/kg",Compy
Mascotas,Gato,"Comida gato esterilizado light Compy con pollo, frutas y verduras Paquete 1,5 kg",3.45," 2,30 €/kg",Compy
Mascotas,Gato,"Comida gato júnior Supreme Compy con pollo, frutas y verduras Paquete 800 g",3.3," 4,125 €/kg",Compy
Mascotas,Gato,"Comida gato adulto Supreme Compy con pollo, frutas y verduras Paquete 1,5 kg",5.3," 3,534 €/kg",Compy
Mascotas,Gato,"Comida gato esterilizado light Supreme Compy con pollo fresco, frutas y verduras Paquete 1,5 kg",5.3," 3,534 €/kg",Compy
Mascotas,Gato,"Comida gato adulto Supreme Compy con salmón, frutas y verduras Paquete 1,5 kg",5.3," 3,534 €/kg",Compy
Mascotas,Gato,"Comida gato sénior Supreme Compy con pollo fresco, frutas y verduras Paquete 1,5 kg",5.3," 3,534 €/kg",Compy
Mascotas,Gato,Arena para gato antibacterias Nuske Paquete 5 kg,1.4," 0,28 €/kg",
Mascotas,Gato,Arena para gato antibacterias Nuske perfumada Paquete 5 kg,1.7," 0,34 €/kg",
Mascotas,Gato,Arena para gato aglomerante Nuske perfumada Caja 5 kg,3.75," 0,75 €/kg",
Mascotas,Gato,Arena para gato de perlas sílice Single Paquete 4 L,3.55," 0,888 €/L",
Mascotas,Gato,Hierba para gatos Natura Caja 120 g,3.5," 29,167 €/kg",
Mascotas,Gato,Malta para gato Natura con queso Tubo 100 g,4.0," 40,00 €/kg",
Mascotas,Gato,Agua de colonia para perros y gatos Krislin Spray 250 ml,3.4," 13,60 €/L",
Mascotas,Gato,Snacks gato rellenos con salmón y malta Compy Paquete 70 g,1.1," 15,715 €/kg",Compy
Mascotas,Gato,Snack gato aperitivo líquido Compy Caja 8 ud 120 g,1.6," 13,334 €/kg",Compy
Mascotas,Gato,Snacks gato rellenos con pollo y malta Compy Paquete 70 g,1.1," 15,715 €/kg",Compy
Mascotas,Gato,Snack gato barritas Compy de pollo e hígado 10 ud x 5 g,1.2," 21,00 €/kg",Compy
Mascotas,Gato,Snack gato barritas Compy de salmón y trucha 10 ud x 5 g,1.2," 21,00 €/kg",Compy
Mascotas,Perro,Paté perro júnior Delikuit con ternera y leche Tarrina 150 g,0.85," 5,667 €/kg",Delikuit
Mascotas,Perro,"Paté perro junior Delikuit con pollo, pavo y verduras Tarrina 300 g",0.95," 3,167 €/kg",Delikuit
Mascotas,Perro,"Paté perro adulto Delikuit con ternera, hígado y verduras Tarrina 300 g",0.95," 3,167 €/kg",Delikuit
Mascotas,Perro,"Trozos en salsa perro adulto Delikuit con ternera, hígado y verduras Bote 1,23 kg",1.55," 1,261 €/kg",Delikuit
Mascotas,Perro,"Paté perro adulto Delikuit con ternera y pollo Bote 1,2 kg",2.1," 1,75 €/kg",Delikuit
Mascotas,Perro,"Trozos en salsa perro adulto Delikuit con salmón y verduras Bote 1,23 kg",1.55," 1,261 €/kg",Delikuit
Mascotas,Perro,Salchicha perro adulto Delikuit con pollo y arroz 1 kg,1.8," 1,80 €/kg",Delikuit
Mascotas,Perro,Paté perro adulto Delikuit con ternera y verduras Tarrina 150 g,0.85," 5,667 €/kg",Delikuit
Mascotas,Perro,"Trozos en salsa perro adulto Delikuit con ternera, pavo y verduras Tarrina 300 g",0.85," 2,834 €/kg",Delikuit
Mascotas,Perro,"Trozos en salsa perro adulto Delikuit con ternera, pavo y verduras Tarrina 150 g",0.75," 5,00 €/kg",Delikuit
Mascotas,Perro,Paté perro adulto Delikuit con salmón y verduras Tarrina 300 g,0.95," 3,167 €/kg",Delikuit
Mascotas,Perro,Paté perro adulto Delikuit con salmón y verduras Tarrina 150 g,0.85," 5,667 €/kg",Delikuit
Mascotas,Perro,Trozos en salsa perro adulto Delikuit con salmón y verduras Tarrina 300 g,0.85," 2,834 €/kg",Delikuit
Mascotas,Perro,Trozos en salsa perro adulto Delikuit con salmón y verduras Tarrina 150 g,0.75," 5,00 €/kg",Delikuit
Mascotas,Perro,"Comida perro júnior Compy con pollo, arroz, frutas y verduras Paquete 4 kg",6.25," 1,563 €/kg",Compy
Mascotas,Perro,"Comida perro adulto Compy con ternera, pollo, verduras y arroz Saco 18 kg",18.15," 1,009 €/kg",Compy
Mascotas,Perro,"Comida perro adulto Compy con pollo, ternera, frutas y verduras Saco 18 kg",18.15," 1,009 €/kg",Compy
Mascotas,Perro,"Comida perro adulto Compy con pollo, ternera, frutas y verduras Paquete 4 kg",6.0," 1,50 €/kg",Compy
Mascotas,Perro,"Comida perro adulto Compy con pollo, ternera, frutas y verduras Paquete 3 kg",5.5," 1,834 €/kg",Compy
Mascotas,Perro,Aritos perro adulto y sénior Compy Saco 4 kg,8.3," 2,075 €/kg",Compy
Mascotas,Perro,"Mini aritos perro adulto y sénior Compy Paquete 1,5 kg",4.15," 2,767 €/kg",Compy
Mascotas,Perro,Comida perro adulto Compy original Saco 18 kg,14.0," 0,778 €/kg",Compy
Mascotas,Perro,"Comida perro sénior y adultos esterilizados Supreme Compy con pollo, frutas y verduras Paquete 4 kg",6.0," 1,50 €/kg",Compy
Mascotas,Perro,"Comida perro adulto Compy con salmón, atún, frutas y verduras Paquete 4 kg",6.0," 1,50 €/kg",Compy
Mascotas,Perro,"Comida perro adulto Compy con salmón, atún, frutas y verduras Paquete 3 kg",5.5," 1,834 €/kg",Compy
Mascotas,Perro,Comida perro júnior Supreme Compy pollo fresco con frutas y verduras Paquete 3 kg,9.5," 3,167 €/kg",Compy
Mascotas,Perro,"Comida perro júnior Supreme Compy con pollo fresco, frutas y verduras Paquete 1,5 kg",5.25," 3,50 €/kg",Compy
Mascotas,Perro,"Comida perro sénior y adultos esterilizados Supreme Compy con pollo, frutas y verduras Paquete 3 kg",9.5," 3,167 €/kg",Compy
Mascotas,Perro,"Comida perro sénior esterilizados Supreme Compy pollo fresco con frutas y verduras Paquete 1,5 kg",5.25," 3,50 €/kg",Compy
Mascotas,Perro,Comida perro adulto Supreme Compy salmón fresco con frutas y verduras Saco 10 kg,24.5," 2,45 €/kg",Compy
Mascotas,Perro,Comida perro adulto Supreme Compy salmón fresco con frutas y verduras Paquete 3 kg,9.5," 3,167 €/kg",Compy
Mascotas,Perro,"Comida perro adulto Supreme Compy salmón fresco con frutas y verduras Paquete 1,5 kg",5.25," 3,50 €/kg",Compy
Mascotas,Perro,Comida perro adulto Supreme Compy pollo fresco con frutas y verduras Saco 10 kg,24.5," 2,45 €/kg",Compy
Mascotas,Perro,Comida perro adulto Supreme Compy pollo fresco con frutas y verduras Paquete 3 kg,9.5," 3,167 €/kg",Compy
Mascotas,Perro,"Comida perro adulto Supreme Compy pollo fresco con frutas y verduras Paquete 1,5 kg",5.25," 3,50 €/kg",Compy
Mascotas,Perro,Ministick dental perro adulto Compy Paquete 250 g,2.2," 8,80 €/kg",Compy
Mascotas,Perro,Stick dental perro adulto con menta Compy Paquete 208 g,1.75," 8,414 €/kg",Compy
Mascotas,Perro,Huesos de cuero con pollo y zanahoria Compy perro adulto Paquete 2 ud 120 g,1.75," 14,584 €/kg",Compy
Mascotas,Perro,Hueso dental perro adulto sabor menta y perejil Compy Paquete 3 ud 192 g,1.75," 9,115 €/kg",Compy
Mascotas,Perro,Bolsas para residuos caninos Kordis Doggy bags Paquete 45 ud,1.3," 0,029 €/ud",
Mascotas,Perro,Champú cachorros y perro adulto con aloe vera Krislin Botella 310 ml,2.7," 8,71 €/L",
Mascotas,Perro,Agua de colonia para perros y gatos Krislin Spray 250 ml,3.4," 13,60 €/L",
Mascotas,Perro,Snack palitos perro adulto con pollo y ternera Compy Paquete 200 g,1.05," 5,25 €/kg",Compy
Mascotas,Perro,Snack corazones perro adulto Compy Paquete 350 g,1.7," 4,715 €/kg",Compy
Mascotas,Perro,Snack barritas perro adulto de ternera y cordero Compy 8 ud x 11 g,1.2," 11,932 €/kg",Compy
Mascotas,Perro,Snack barritas perro adulto de pollo e hígado Compy 8 ud x 11 g,1.2," 11,932 €/kg",Compy
Mascotas,Perro,Snack galletas perro adulto con pollo y ternera Compy razas pequeñas y medianas Paquete 350 g,1.4," 4,00 €/kg",Compy
Mascotas,Perro,Snack galletas perro adulto con pollo y ternera Compy razas medianas y grandes Paquete 700 g,1.95," 2,786 €/kg",Compy
Mascotas,Perro,Snack cachorros júnior Compy Paquete 125 g,1.5," 12,00 €/kg",Compy
Mascotas,Otros,Alimento completo para periquitos Granzoo Paquete 1 kg,1.82," 1,82 €/kg",
Mascotas,Otros,Barritas de fruta y miel para periquitos Natura Caja 3 ud 90 g,1.85," 20,556 €/kg",
Mascotas,Otros,Alimento completo para canarios y jilgueros Granzoo Paquete 1 kg,1.8," 1,80 €/kg",
Mascotas,Otros,Barritas de fruta y miel para canarios Natura Caja 3 ud 90 g,1.85," 20,556 €/kg",
Mascotas,Otros,Alimento completo para loros y cotorras Granzoo Paquete 700 g,2.9," 4,143 €/kg",
Mascotas,Otros,Alimento completo para ninfa y agaporni Granzoo Paquete 800 g,1.77," 2,213 €/kg",
Mascotas,Otros,Alimento completo conejos enanos Granzoo Paquete 800 g,1.45," 1,813 €/kg",
Mascotas,Otros,Alimento completo para roedores Granzoo Paquete 700 g,1.9," 2,715 €/kg",
Mascotas,Otros,Barritas de miel para roedores Natura Caja 2 ud 112 g,1.6," 14,286 €/kg",
Mascotas,Otros,Heno para conejos y roedores Granzoo con manzanilla Paquete 1 kg,3.5," 3,50 €/kg",
Mascotas,Otros,Lecho vegetal para pequeñas mascotas Vitakraft Saco 8 L,6.9," 0,863 €/L",
Panadería y pastelería,Bollería de horno,Berlina al cacao Paquete 4 ud 240 g,1.35," 5,625 €/kg",
Panadería y pastelería,Bollería de horno,Croissant de mantequilla 26% Pieza 50 g,0.4," 8,00 €/kg",
Panadería y pastelería,Bollería de horno,Berlina glacé Paquete 4 ud 200 g,1.35," 6,75 €/kg",
Panadería y pastelería,Bollería de horno,Trenza con nueces 4% Pieza 80 g,0.75," 9,375 €/kg",
Panadería y pastelería,Bollería de horno,Rosquillas al cacao Paquete 7 ud 182 g,1.4," 7,693 €/kg",
Panadería y pastelería,Bollería de horno,12 Mini croissants de mantequilla Bolsa 12 ud 240 g,1.85," 7,709 €/kg",
Panadería y pastelería,Bollería de horno,Pastel de crema 65% Pieza 50 g,0.4," 8,00 €/kg",
Panadería y pastelería,Bollería de horno,6 Caracolas rellenas de cacao Bolsa 6 ud 280 g,1.6," 5,819 €/kg",
Panadería y pastelería,Bollería de horno,Ensaimada Pieza 83 g,1.1," 13,254 €/kg",
Panadería y pastelería,Bollería de horno,Napolitana 3 chocolates 29% Pieza 85 g,0.85," 10,00 €/kg",
Panadería y pastelería,Bollería de horno,Caracola con pasas 10% Pieza 103 g,0.8," 7,767 €/kg",
Panadería y pastelería,Bollería de horno,Bizcocho de chocolate Paquete 800 g,4.5," 5,625 €/kg",
Panadería y pastelería,Bollería de horno,8 Magdalenas con azúcar Bolsa 8 ud 380 g,2.9," 7,632 €/kg",
Panadería y pastelería,Bollería de horno,Bizcocho con azúcar moreno y nueces Bandeja 430 g,3.7," 8,605 €/kg",
Panadería y pastelería,Bollería de horno,Magdalenas con pepitas de chocolate Bolsa 8 ud 380 g,3.0," 7,895 €/kg",
Panadería y pastelería,Bollería de horno,8 Medias noches Bolsa 8 ud 220 g,2.0," 9,091 €/kg",
Panadería y pastelería,Bollería de horno,Muffin chocolate 3% Pieza 120 g,1.1," 9,167 €/kg",
Panadería y pastelería,Bollería de horno,Xuxu relleno de crema 49% Pieza 51 g,0.5," 9,804 €/kg",
Panadería y pastelería,Bollería de horno,Bizcocho de chocolate sin gluten y sin lactosa Paquete 300 g,3.95," 10,334 €/kg",
Panadería y pastelería,Bollería de horno,Surtido croissants rellenos de crema de cacao y crema con leche sabor a chocolate blanco Bandeja 8 ud 300 g,2.65," 8,50 €/kg",
Panadería y pastelería,Bollería de horno,Bizcocho de yogur Hacendado Paquete 800 g,3.5," 4,188 €/kg",Hacendado
Panadería y pastelería,Bollería de horno,Berlina rellena sabor a chocolate blanco Pieza 105 g,1.1," 10,477 €/kg",
Panadería y pastelería,Bollería de horno,Napolitana mixta Pieza 130 g,0.8," 6,154 €/kg",
Panadería y pastelería,Bollería de horno,Empanada de atún Pieza 500 g,3.9," 7,40 €/kg",
Panadería y pastelería,Bollería de horno,"Empanada de atún grande Pieza 1,12 kg",7.8," 6,608 €/kg",
Panadería y pastelería,Bollería de horno,Mini saladas Bandeja 24 ud 390 g,2.5," 6,411 €/kg",
Panadería y pastelería,Bollería de horno,12 Mini saladas Bolsa 12 ud 200 g,1.25," 6,411 €/kg",
Panadería y pastelería,Bollería de horno,Empanada rellena de pollo y setas con crema de queso Pieza 500 g,3.9," 7,40 €/kg",
Panadería y pastelería,Bollería de horno,Empanadilla de pollo 10% y bechamel Pieza 98 g,1.3," 13,266 €/kg",
Panadería y pastelería,Bollería de horno,Empanadilla de atún 16% Pieza 125 g,1.3," 10,40 €/kg",
Panadería y pastelería,Bollería envasada,Magdalenas Hacendado Paquete 550 g,2.0," 3,455 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Valencianas Hacendado Paquete 700 g,2.5," 3,572 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Croissant Hacendado Paquete 430 g,1.85," 4,303 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Croissant con crema de cacao Hacendado Paquete 375 g,1.85," 4,934 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Bollo con pepitas de chocolate Hacendado Choco Buns Paquete 6 ud 250 g,1.55," 6,20 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Ensaimadas Hacendado Paquete 350 g,1.8," 4,858 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Pan de leche Hacendado Paquete 12 ud 480 g,1.8," 3,75 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Bocaditos bañados al cacao Hacendado Paquete 500 g,2.2," 4,40 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Sobaos Hacendado Paquete 480 g,1.9," 3,959 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Crepes rellenos de chocolate Hacendado Paquete 6 crepes 192 g,1.45," 7,292 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Palmeritas Hacendado Paquete 24 ud 270 g,1.35," 5,00 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Gofres clásicos Hacendado 2 gofres x 110 g,1.35," 5,682 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Gofres con chocolate Hacendado 2 gofres x 140 g,1.55," 5,179 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Napolitanas con relleno de cacao Hacendado Paquete 8 ud 370 g,1.8," 4,865 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Rosegones pasta de almendras Hacendado Paquete 250 g,1.85," 7,40 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Bizcochos Hacendado Paquete 300 g,1.8," 5,667 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Bizcochos de huevo Hacendado 4 paquetes x 100 g,1.85," 4,375 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Napolitanas con relleno sabor crema Hacendado Paquete 8 ud 370 g,1.8," 4,865 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Tortas de aceite Inés Rosales Paquete 6 ud 180 g,2.2," 12,223 €/kg",
Panadería y pastelería,Bollería envasada,Tortas de aceite Inés Rosales sin azúcar Paquete 5 ud 150 g,2.75," 18,334 €/kg",
Panadería y pastelería,Bollería envasada,Bizcocho de chocolate sin gluten Hacendado Paquete 4 ud 200 g,2.25," 11,25 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Magdalenas sin gluten Hacendado Paquete 210 g,2.65," 12,143 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Magdalenas integrales 0% azúcares añadidos Hacendado Paquete 280 g,2.15," 7,143 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Dorayaki relleno de crema al cacao Hacendado Paquete 4 ud 180 g,1.6," 8,889 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Magdalenas al cacao Hacendado Paquete 350 g,2.0," 5,715 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Mantecadas Hacendado Paquete 520 g,2.3," 4,424 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Mini magdalenas con pepitas de chocolate con leche Hacendado Paquete 270 g,1.9," 6,667 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Caña de hojaldre rellena de crema sabor vainilla Hacendado con cobertura de cacao Paquete 3 ud 255 g,1.7," 6,667 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Espiral al cacao Hacendado 64 g ,0.32," 5,00 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Bizcocho con baño de cacao Hacendado 68 g ,0.34," 5,00 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Rosquillas al cacao Hacendado 37 g ,0.19," 5,00 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Hojaldre cabello de Ángel Hacendado 100 g ,0.5," 5,00 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Palmera crema de avellana Hacendado 105 g ,0.53," 5,00 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Caña de cacao Hacendado 100 g ,0.5," 5,00 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Rollo con sabor nata Hacendado 42 g ,0.21," 5,00 €/kg",Hacendado
Panadería y pastelería,Bollería envasada,Rollo con sabor avellana Hacendado 42 g ,0.21," 5,00 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina de trigo Hacendado Paquete 1 kg,0.7," 0,70 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina de trigo grande Hacendado Paquete 5 kg,3.0," 0,58 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina de fuerza Hacendado Paquete 1 kg,0.91," 0,91 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Preparado para bizcochos con impulsor incorporado Hacendado Paquete 1 kg,1.05," 1,05 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina de maíz blanco precocida Hacendado Paquete 1 kg,1.68," 1,68 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina fina de maíz Hacendado Paquete 400 g,1.3," 3,00 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina integral de trigo Hacendado Paquete 1 kg,0.91," 0,80 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Preparado para pizzas Hacendado Paquete 1 kg,1.45," 1,45 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina de espelta Hacendado 100% integral Paquete 1 kg,1.39," 1,39 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina semolosa de trigo Hacendado especial para fritos Paquete 1 kg,1.2," 1,20 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina de arroz Hacendado Paquete 500 g,1.25," 2,50 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Preparado panificación y repostería Hacendado Paquete 1 kg,3.0," 2,70 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Harina de garbanzo Hacendado Paquete 500 g,2.0," 4,00 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Levadura fresca Levital Paquete 50 g,0.45," 9,00 €/kg",
Panadería y pastelería,Harina y preparado repostería,Chocolate negro fundir Hacendado Tableta 200 g,1.45," 7,25 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Impulsor gasificante en polvo Royal uso alimentario Caja 5 sobres 80 g,2.25," 28,125 €/kg",
Panadería y pastelería,Harina y preparado repostería,Impulsor gasificante Hacendado para uso alimentario Caja 6 sobres 90 g,0.7," 7,778 €/kg",Hacendado
Panadería y pastelería,Harina y preparado repostería,Gelatina neutra en láminas Hacendado Paquete 12 laminas 20 g,1.0," 5,00 €/100 g",Hacendado
