product_code,category,subcategory,pr_23,pr_24
47293,"Cuidado facial y corporal","Cuidado corporal",0.8,0.8
79069,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
79069,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
79069,"Cuidado facial y corporal","Cuidado corporal",1.15,1.15
79069,"Cuidado facial y corporal","Cuidado corporal",1.15,1.15
76487,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
76487,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
76487,"Cuidado facial y corporal","Cuidado corporal",1.15,1.15
76487,"Cuidado facial y corporal","Cuidado corporal",1.15,1.15
76457,"Limpieza y hogar","Papel higiénico y celulosa",0.95,1.1
76457,"Limpieza y hogar","Papel higiénico y celulosa",0.95,1.25
76457,"Cuidado facial y corporal","Cuidado corporal",0.95,1.1
76457,"Cuidado facial y corporal","Cuidado corporal",0.95,1.25
76470,"Limpieza y hogar","Papel higiénico y celulosa",0.55,0.7
76470,"Limpieza y hogar","Papel higiénico y celulosa",0.55,0.8
76470,"Cuidado facial y corporal","Cuidado corporal",0.55,0.7
76470,"Cuidado facial y corporal","Cuidado corporal",0.55,0.8
47828,"Limpieza y hogar","Papel higiénico y celulosa",3.95,3.95
47828,"Limpieza y hogar","Papel higiénico y celulosa",3.95,3.95
47828,"Cuidado facial y corporal","Cuidado corporal",3.95,3.95
47828,"Cuidado facial y corporal","Cuidado corporal",3.95,3.95
76472,"Limpieza y hogar","Papel higiénico y celulosa",1.35,1.5
76472,"Limpieza y hogar","Papel higiénico y celulosa",1.35,1.75
76472,"Cuidado facial y corporal","Cuidado corporal",1.35,1.5
76472,"Cuidado facial y corporal","Cuidado corporal",1.35,1.75
79712,"Cuidado facial y corporal","Cuidado corporal",0.9,0.9
79525,"Cuidado facial y corporal","Cuidado e higiene facial",1.6,1.6
79525,"Cuidado facial y corporal","Cuidado e higiene facial",1.6,1.6
79525,"Cuidado facial y corporal","Cuidado corporal",1.6,1.6
79525,"Cuidado facial y corporal","Cuidado corporal",1.6,1.6
79407,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
79069,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
79069,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
79069,"Cuidado facial y corporal","Cuidado corporal",1.15,1.15
79069,"Cuidado facial y corporal","Cuidado corporal",1.15,1.15
76487,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
76487,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
76487,"Cuidado facial y corporal","Cuidado corporal",1.15,1.15
76487,"Cuidado facial y corporal","Cuidado corporal",1.15,1.15
79408,"Cuidado facial y corporal","Cuidado e higiene facial",1.65,1.65
46954,"Cuidado facial y corporal","Cuidado e higiene facial",3.2,3.2
45913,"Cuidado facial y corporal","Cuidado e higiene facial",1.75,1.75
46949,"Cuidado facial y corporal","Cuidado e higiene facial",2,2
46877,"Cuidado facial y corporal","Cuidado e higiene facial",1.5,1.5
70195,"Cuidado facial y corporal","Cuidado e higiene facial",1.15,1.15
46892,"Cuidado facial y corporal","Cuidado e higiene facial",2.5,2.5
76594,"Cuidado facial y corporal","Cuidado e higiene facial",4.3,4.3
46893,"Cuidado facial y corporal","Cuidado e higiene facial",4,4
76465,"Cuidado facial y corporal","Cuidado e higiene facial",2.98,2.98
46875,"Cuidado facial y corporal","Cuidado e higiene facial",4,4
79525,"Cuidado facial y corporal","Cuidado e higiene facial",1.6,1.6
79525,"Cuidado facial y corporal","Cuidado e higiene facial",1.6,1.6
79525,"Cuidado facial y corporal","Cuidado corporal",1.6,1.6
79525,"Cuidado facial y corporal","Cuidado corporal",1.6,1.6
50336,"Cuidado facial y corporal","Cuidado e higiene facial",4,4
50170,"Cuidado facial y corporal","Cuidado e higiene facial",5,5
50247,"Cuidado facial y corporal","Cuidado e higiene facial",7,7
41112,"Cuidado facial y corporal","Cuidado e higiene facial",4,4
50757,"Cuidado facial y corporal","Cuidado e higiene facial",4.5,4.5
50764,"Cuidado facial y corporal","Cuidado e higiene facial",4.5,4.5
46869,"Cuidado facial y corporal","Cuidado e higiene facial",7,7
70152,"Cuidado facial y corporal","Cuidado e higiene facial",4,4
50124,"Cuidado facial y corporal","Cuidado e higiene facial",5,5
76184,"Cuidado facial y corporal","Cuidado e higiene facial",9.5,9.5
46870,"Cuidado facial y corporal","Cuidado e higiene facial",7,7
70156,"Cuidado facial y corporal","Cuidado e higiene facial",4,4
50375,"Cuidado facial y corporal","Cuidado e higiene facial",4.8,4.8
50326,"Cuidado facial y corporal","Cuidado e higiene facial",7,7
46953,"Cuidado facial y corporal","Cuidado e higiene facial",4.25,4.25
50099,"Cuidado facial y corporal","Cuidado e higiene facial",7,7
42477,"Cuidado facial y corporal","Cuidado e higiene facial",6,6
46861,"Cuidado facial y corporal","Cuidado e higiene facial",6,6
50256,"Cuidado facial y corporal","Cuidado e higiene facial",5,5
35274,"Cuidado facial y corporal","Cuidado e higiene facial",4,4
35292,"Cuidado facial y corporal","Cuidado e higiene facial",4,4
50192,"Cuidado facial y corporal","Cuidado e higiene facial",4.5,4.5
50199,"Cuidado facial y corporal","Cuidado e higiene facial",5,5
50140,"Cuidado facial y corporal","Cuidado e higiene facial",4.5,4.5
46872,"Cuidado facial y corporal","Cuidado e higiene facial",5,5
15895,"Cuidado facial y corporal","Cuidado e higiene facial",1.5,1.5
46885,"Cuidado facial y corporal","Cuidado e higiene facial",2.5,2.5
50321,"Cuidado facial y corporal","Cuidado e higiene facial",3.5,3.5
50198,"Cuidado facial y corporal","Cuidado e higiene facial",5,6
50125,"Cuidado facial y corporal","Cuidado e higiene facial",5,6
46873,"Cuidado facial y corporal","Cuidado e higiene facial",6,6
46948,"Cuidado facial y corporal","Cuidado e higiene facial",6,6
50366,"Cuidado facial y corporal","Cuidado e higiene facial",6,6
67596,"Cuidado facial y corporal","Cuidado e higiene facial",6,6
74079,"Cuidado facial y corporal",Depilación,1.2,1.2
74081,"Cuidado facial y corporal",Depilación,1.65,1.65
86088,"Cuidado facial y corporal",Depilación,3,3
86089,"Cuidado facial y corporal",Depilación,3,3
35339,"Cuidado facial y corporal","Cuidado corporal",2.5,2.5
23017,"Fitoterapia y parafarmacia",Fitoterapia,3,3
9445,"Fitoterapia y parafarmacia",Fitoterapia,3.15,3.15
9445,"Fitoterapia y parafarmacia",Fitoterapia,3.15,3.15
79052,"Fitoterapia y parafarmacia",Fitoterapia,4.5,4.5
79621,"Fitoterapia y parafarmacia",Fitoterapia,3,3
86259,"Fitoterapia y parafarmacia",Fitoterapia,3.1,3.1
86259,"Fitoterapia y parafarmacia",Fitoterapia,3.1,3.1
28116,"Fitoterapia y parafarmacia",Fitoterapia,3.6,3.6
28116,"Fitoterapia y parafarmacia",Fitoterapia,3.6,3.6
22986,"Fitoterapia y parafarmacia",Fitoterapia,3.95,3.95
13797,"Fitoterapia y parafarmacia",Fitoterapia,3.95,3.95
23367,"Fitoterapia y parafarmacia",Fitoterapia,4.15,4.15
22233,"Fitoterapia y parafarmacia",Fitoterapia,3.5,3.6
15670,"Fitoterapia y parafarmacia",Fitoterapia,4.3,4.3
79655,"Fitoterapia y parafarmacia",Fitoterapia,4.95,4.95
13861,"Fitoterapia y parafarmacia",Fitoterapia,3.95,3.95
13796,"Fitoterapia y parafarmacia",Fitoterapia,3.95,3.95
79063,"Fitoterapia y parafarmacia",Fitoterapia,3.95,3.95
79035,"Fitoterapia y parafarmacia",Fitoterapia,5.95,5.95
79658,"Fitoterapia y parafarmacia",Fitoterapia,3.95,3.9
79704,"Fitoterapia y parafarmacia",Fitoterapia,4.95,4.5
79594,"Fitoterapia y parafarmacia",Fitoterapia,1.95,1.95
13864,"Fitoterapia y parafarmacia",Fitoterapia,3.95,3.95
23670,"Fitoterapia y parafarmacia",Fitoterapia,4.9,4.9
23670,"Fitoterapia y parafarmacia",Fitoterapia,4.9,4.9
77749,Maquillaje,Labios,2,2
79712,"Cuidado facial y corporal","Cuidado corporal",0.9,0.9
3819,"Fruta y verdura",Fruta,0.34,0.32
3824,"Fruta y verdura",Fruta,0.25,0.25
3132,"Fruta y verdura",Fruta,0.75,0.87
3313,"Fruta y verdura",Fruta,2.55,2.55
3321,"Fruta y verdura",Fruta,2.4,2.45
3028,"Fruta y verdura",Fruta,0.35,0.5
3269,"Fruta y verdura",Fruta,2.3,2.84
3119,"Fruta y verdura",Fruta,0.29,0.37
3297,"Fruta y verdura",Fruta,2.3,2.69
3170,"Fruta y verdura",Fruta,0.28,0.35
3021,"Fruta y verdura",Fruta,0.36,0.4
3267,"Fruta y verdura",Fruta,0.27,0.31
3505.2,"Fruta y verdura",Fruta,3.8,4.01
3505.1,"Fruta y verdura",Fruta,7.11,7.69
3529,"Fruta y verdura",Fruta,14.49,15.24
3515,"Fruta y verdura",Fruta,3.3,3.51
3506,"Fruta y verdura",Fruta,5.89,6.12
3236,"Fruta y verdura",Fruta,1.91,1.69
3210,"Fruta y verdura",Fruta,0.45,0.3
3238,"Fruta y verdura",Fruta,0.29,0.26
5504,"Fruta y verdura",Fruta,3.98,3.78
3235,"Fruta y verdura",Fruta,0.4,0.53
3277,"Fruta y verdura",Fruta,4.05,4.47
3485,"Fruta y verdura",Fruta,4.95,4.95
3202,"Fruta y verdura",Fruta,0.88,0.58
3820,"Fruta y verdura",Fruta,0.3,0.28
3832,"Fruta y verdura",Fruta,2.88,2.88
3830,"Fruta y verdura",Fruta,0.91,1
3858,"Fruta y verdura",Fruta,2.41,2.69
3125,"Fruta y verdura",Fruta,3.2,3.1
5425,"Fruta y verdura",Fruta,1.88,1.77
3840,"Fruta y verdura",Fruta,3.5,3.59
3840,"Fruta y verdura",Fruta,3.5,3.59
3852,"Fruta y verdura",Fruta,1.75,1.75
3852,"Fruta y verdura",Fruta,1.75,1.75
3050,"Fruta y verdura",Fruta,1.08,1.53
3024,"Fruta y verdura",Fruta,2.74,2.9
3026,"Fruta y verdura",Fruta,6.05,2.4
3715,"Fruta y verdura",Fruta,3.2,2.7
3716,"Fruta y verdura",Fruta,5.1,4.29
5508,"Fruta y verdura",Fruta,2.19,2.5
3704,"Fruta y verdura",Fruta,2.16,2.39
5501,"Fruta y verdura",Fruta,2.78,3.15
69706,"Fruta y verdura","Lechuga y ensalada preparada",0.72,0.72
69121,"Fruta y verdura","Lechuga y ensalada preparada",1.53,1.63
69757,"Fruta y verdura","Lechuga y ensalada preparada",1.2,1.15
69719,"Fruta y verdura","Lechuga y ensalada preparada",1.14,1.14
69670,"Fruta y verdura","Lechuga y ensalada preparada",0.86,0.86
69744,"Fruta y verdura","Lechuga y ensalada preparada",1.02,1.02
69581,"Fruta y verdura","Lechuga y ensalada preparada",1.06,1.12
69122,"Fruta y verdura","Lechuga y ensalada preparada",1.05,1.15
69591,"Fruta y verdura","Lechuga y ensalada preparada",1.55,1.65
69810,"Fruta y verdura","Lechuga y ensalada preparada",1.68,1.59
69741,"Fruta y verdura","Lechuga y ensalada preparada",1.66,1.66
69840,"Fruta y verdura","Lechuga y ensalada preparada",1.2,1.2
69753,"Fruta y verdura","Lechuga y ensalada preparada",0.72,0.79
69582,"Fruta y verdura","Lechuga y ensalada preparada",1.88,1.98
69703,"Fruta y verdura","Lechuga y ensalada preparada",0.96,0.96
69697,"Fruta y verdura","Lechuga y ensalada preparada",1.3,1.3
69750,"Fruta y verdura","Lechuga y ensalada preparada",1.11,1.11
69114,"Fruta y verdura","Lechuga y ensalada preparada",1.3,1.3
69720,"Fruta y verdura","Lechuga y ensalada preparada",1.2,1.2
69984,"Fruta y verdura","Lechuga y ensalada preparada",1.11,1.11
69435,"Fruta y verdura","Lechuga y ensalada preparada",1.15,1.15
69746,"Fruta y verdura","Lechuga y ensalada preparada",2.29,2.39
69714,"Fruta y verdura","Lechuga y ensalada preparada",2.29,2.29
69850,"Fruta y verdura","Lechuga y ensalada preparada",2.99,2.99
69756,"Fruta y verdura","Lechuga y ensalada preparada",1.91,2.1
69742,"Fruta y verdura","Lechuga y ensalada preparada",2.55,2.55
69872,"Fruta y verdura","Lechuga y ensalada preparada",2.49,2.49
69884,"Fruta y verdura","Lechuga y ensalada preparada",2.49,2.49
69461,"Fruta y verdura","Lechuga y ensalada preparada",2.49,2.49
69474,"Fruta y verdura","Lechuga y ensalada preparada",2.79,2.79
60221,"Pizzas y platos preparados","Listo para Comer",4,4
60221,"Pizzas y platos preparados","Listo para Comer",4,4
60221,"Fruta y verdura","Lechuga y ensalada preparada",4,4
60221,"Fruta y verdura","Lechuga y ensalada preparada",4,4
69066,"Fruta y verdura",Verdura,0.34,0.44
69166,"Fruta y verdura",Verdura,4.23,4.9
69098,"Fruta y verdura",Verdura,2.68,3.65
69099,"Fruta y verdura",Verdura,5.28,6.49
69239,"Fruta y verdura",Verdura,0.87,0.67
69448,"Fruta y verdura",Verdura,2.93,3.75
69139,"Fruta y verdura",Verdura,1.24,1.29
69079,"Fruta y verdura",Verdura,3.1,3.85
69089,"Fruta y verdura",Verdura,1.89,2.39
69297,"Fruta y verdura",Verdura,1.39,1.55
69155,"Fruta y verdura",Verdura,2.07,2.44
69632,"Fruta y verdura",Verdura,2.3,2.35
69298,"Fruta y verdura",Verdura,1.91,2.1
69173,"Fruta y verdura",Verdura,1.67,1.66
69695,"Fruta y verdura",Verdura,4.45,4.45
69682,"Fruta y verdura",Verdura,1.53,1.69
40475,"Fruta y verdura",Verdura,1.39,1.45
69937,"Fruta y verdura",Verdura,0.65,0.53
69968,"Fruta y verdura",Verdura,0.33,0.45
69912,"Fruta y verdura",Verdura,0.3,0.22
69975,"Fruta y verdura",Verdura,2.59,2.09
69930,"Fruta y verdura",Verdura,1.48,1.55
69990,"Fruta y verdura",Verdura,1.83,1.95
69414,"Fruta y verdura",Verdura,2.26,2.26
69971,"Fruta y verdura",Verdura,3.9,3.7
69935,"Fruta y verdura",Verdura,0.27,0.24
69938,"Fruta y verdura",Verdura,1.39,1.39
69487,"Fruta y verdura",Verdura,1.84,2.02
69967,"Fruta y verdura",Verdura,2.59,2.74
69586,"Fruta y verdura",Verdura,0.95,1.09
69584,"Fruta y verdura",Verdura,0.43,0.36
69964,"Fruta y verdura",Verdura,1.06,0.93
69669,"Fruta y verdura",Verdura,0.79,0.85
69877,"Fruta y verdura",Verdura,1.78,1.99
69722,"Fruta y verdura",Verdura,0.82,0.9
69310,"Fruta y verdura",Verdura,1.2,1.1
69338,"Fruta y verdura",Verdura,0.66,0.57
69320,"Fruta y verdura",Verdura,0.27,0.28
69590,"Fruta y verdura",Verdura,1.2,1.35
69220,"Fruta y verdura",Verdura,2.18,2.41
69236,"Fruta y verdura",Verdura,2.06,2.36
69246,"Fruta y verdura",Verdura,1.31,1.55
69238,"Fruta y verdura",Verdura,1.5,1.77
69257,"Fruta y verdura",Verdura,0.98,1.24
69251,"Fruta y verdura",Verdura,1.6,1.61
69258,"Fruta y verdura",Verdura,1.02,0.99
69651,"Fruta y verdura",Verdura,1.42,1.43
69519,"Fruta y verdura",Verdura,1.81,1.99
69653,"Fruta y verdura",Verdura,1.76,1.95
69672,"Fruta y verdura",Verdura,1.97,2.21
69616,"Fruta y verdura",Verdura,1.91,2.11
69664,"Fruta y verdura",Verdura,1.84,2.03
69647,"Fruta y verdura",Verdura,3.53,3.76
69701,"Fruta y verdura",Verdura,0.75,0.75
69289,"Fruta y verdura",Verdura,1.3,1.69
69690,"Fruta y verdura",Verdura,1.25,1.25
69286,"Fruta y verdura",Verdura,1.25,1.8
69730,"Fruta y verdura",Verdura,1.2,1.2
69580,"Fruta y verdura",Verdura,0.91,0.95
69326,"Fruta y verdura",Verdura,0.85,0.54
69889,"Fruta y verdura",Verdura,2.88,3.25
68131,"Fruta y verdura",Verdura,1.43,1.89
69725,"Fruta y verdura",Verdura,1.11,1.2
69411,"Fruta y verdura",Verdura,2.33,2.42
69623,"Fruta y verdura",Verdura,0.74,0.56
69878,"Fruta y verdura",Verdura,2.2,2.99
3527,"Fruta y verdura",Verdura,1.6,1.8
69275,"Fruta y verdura",Verdura,1.26,1.26
5903,"Fruta y verdura",Verdura,2.19,2.37
69656,"Fruta y verdura",Verdura,2.07,2.25
69117,"Fruta y verdura",Verdura,1.05,1.1
69523,"Fruta y verdura",Verdura,0.85,0.99
69698,"Fruta y verdura",Verdura,2.26,2.26
69469,"Fruta y verdura",Verdura,1.55,1.55
3388,"Fruta y verdura",Verdura,1.66,1.7
3387,"Fruta y verdura",Verdura,1.07,1.09
69643,"Fruta y verdura",Verdura,3.26,3.69
69737,"Fruta y verdura",Verdura,1.54,1.64
69622,"Fruta y verdura",Verdura,1.42,1.52
69789,"Fruta y verdura",Verdura,1.8,1.8
69735,"Fruta y verdura",Verdura,1.35,1.35
69484,"Fruta y verdura",Verdura,1.3,1.45
69465,"Fruta y verdura",Verdura,2.4,2.4
69740,"Fruta y verdura",Verdura,1.9,1.9
31592,"Huevos, leche y mantequilla",Huevos,2.98,3.25
31504,"Huevos, leche y mantequilla",Huevos,2.2,2.2
31540,"Huevos, leche y mantequilla",Huevos,1.2,1.2
31505,"Huevos, leche y mantequilla",Huevos,2,2
15768,"Huevos, leche y mantequilla",Huevos,2.69,2.62
31310,"Huevos, leche y mantequilla",Huevos,1.59,1.59
31010,"Huevos, leche y mantequilla",Huevos,1.6,1.6
31011,"Huevos, leche y mantequilla",Huevos,1.54,1.65
31312,"Huevos, leche y mantequilla",Huevos,2.95,2.7
31309,"Huevos, leche y mantequilla",Huevos,1.55,1.55
10381,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.4,5.22
10382,"Huevos, leche y mantequilla","Leche y bebidas vegetales",0.9,0.87
10794,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.53,1.53
10541,"Huevos, leche y mantequilla","Leche y bebidas vegetales",8.28,8.46
10542,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.38,1.41
10721,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.88,5.7
10722,"Huevos, leche y mantequilla","Leche y bebidas vegetales",0.98,0.95
10732,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.69,1.69
10683,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.7,5.76
10685,"Huevos, leche y mantequilla","Leche y bebidas vegetales",0.95,0.96
10154,"Huevos, leche y mantequilla","Leche y bebidas vegetales",7.44,7.44
10719,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.24,1.24
10505,"Huevos, leche y mantequilla","Leche y bebidas vegetales",10.68,10.68
10502,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.78,1.78
10814,"Huevos, leche y mantequilla","Leche y bebidas vegetales",6.36,7.5
10826,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.06,1.25
10806,"Huevos, leche y mantequilla","Leche y bebidas vegetales",10.08,10.8
10812,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.68,1.8
10922,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.04,1.04
10545,"Huevos, leche y mantequilla","Leche y bebidas vegetales",8.82,9.18
10546,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.47,1.53
10531,"Huevos, leche y mantequilla","Leche y bebidas vegetales",6.84,6.84
10712,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.14,1.14
10383,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.34,5.1
10384,"Huevos, leche y mantequilla","Leche y bebidas vegetales",0.89,0.85
10730,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.82,5.58
10731,"Huevos, leche y mantequilla","Leche y bebidas vegetales",0.97,0.93
10686,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.64,5.64
10687,"Huevos, leche y mantequilla","Leche y bebidas vegetales",0.94,0.94
10543,"Huevos, leche y mantequilla","Leche y bebidas vegetales",8.22,8.28
10544,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.37,1.38
10146,"Huevos, leche y mantequilla","Leche y bebidas vegetales",11.34,11.4
10884,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.89,1.9
10155,"Huevos, leche y mantequilla","Leche y bebidas vegetales",7.44,7.44
10819,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.24,1.24
10845,"Huevos, leche y mantequilla","Leche y bebidas vegetales",6.6,6.6
10846,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.1,1.1
10281,"Huevos, leche y mantequilla","Leche y bebidas vegetales",11.7,11.7
10282,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.95,1.95
10414,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.26,5.2
10676,"Huevos, leche y mantequilla","Leche y bebidas vegetales",7.5,7.5
10678,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.25,1.25
10532,"Huevos, leche y mantequilla","Leche y bebidas vegetales",6.84,6.84
10801,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.14,1.14
10379,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.46,5.46
10380,"Huevos, leche y mantequilla","Leche y bebidas vegetales",0.91,0.91
10783,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.53,1.6
10504,"Huevos, leche y mantequilla","Leche y bebidas vegetales",10.68,10.68
10506,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.78,1.78
10698,"Huevos, leche y mantequilla","Leche y bebidas vegetales",5.94,5.94
10699,"Huevos, leche y mantequilla","Leche y bebidas vegetales",0.99,0.99
10150,"Huevos, leche y mantequilla","Leche y bebidas vegetales",7.44,7.44
10619,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.24,1.24
10533,"Huevos, leche y mantequilla","Leche y bebidas vegetales",8.34,8.82
10540,"Huevos, leche y mantequilla","Leche y bebidas vegetales",1.39,1.47
