product_code,price_eu,collected_timestamp
39293.0,1.65,2024-03-13
39129.0,0.9,2024-03-13
39130.0,1.4,2024-03-13
39119.0,0.9,2024-03-13
39106.0,1.35,2024-03-13
39191.0,1.25,2024-03-13
39946.0,1.95,2024-03-13
39910.0,2.25,2024-03-13
39100.0,1.5,2024-03-13
5250.0,1.99,2024-03-13
3363.0,2.99,2024-03-13
3362.0,4.99,2024-03-13
39010.0,1.75,2024-03-13
39033.0,2.8,2024-03-13
39032.0,1.75,2024-03-13
39919.0,1.9,2024-03-13
39127.0,1.25,2024-03-13
39000.0,2.99,2024-03-13
39019.0,0.95,2024-03-13
39012.0,1.75,2024-03-13
39924.0,1.7,2024-03-13
39394.0,1.05,2024-03-13
39403.0,0.65,2024-03-13
39404.0,1.12,2024-03-13
39643.0,0.81,2024-03-13
39132.0,1.25,2024-03-13
39604.0,1.25,2024-03-13
39922.0,1.5,2024-03-13
39280.0,1.3,2024-03-13
