description_x,units,price_eu,unit_price,date,order_num,best_match,description_y,product_code
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
aguacates,1,2.74,2.74,2021-09-28,209834,aguacates,aguacates,3858.0
filetes de dorada,1,6.4,6.4,2021-09-28,209834,filetes de dorada,filetes de dorada,81485.0
boquerones en vinagre hacendado en aceite de girasol,1,1.6,1.6,2021-09-28,209834,boquerones en vinagre hacendado en aceite de girasol,boquerones en vinagre hacendado en aceite de girasol,80405.0
vinagre de vino blanco hacendado,1,0.47,0.47,2021-09-28,209834,vinagre de vino blanco hacendado,vinagre de vino blanco hacendado,4940.0
aceite de oliva virgen extra hacendado,1,11.0,11.0,2021-09-28,209834,aceite de oliva virgen extra hacendado gran seleccion,aceite de oliva virgen extra hacendado gran seleccion,4706.0
comida perro adulto supreme compy con pollo y arroz,1,4.15,4.15,2021-09-28,209834,"comida gato adulto supreme compy con pollo, frutas y verduras","comida gato adulto supreme compy con pollo, frutas y verduras",13714.0
detergente ropa blanca y de color bosque verde liquido concentrado,1,6.95,6.95,2021-09-28,209834,detergente ropa blanca y de color bosque verde liquido concentrado,detergente ropa blanca y de color bosque verde liquido concentrado,40571.0
jabon de manos neutralizante de olores deliplus liquido,1,1.5,1.5,2021-09-28,209834,jabon de manos neutralizante de olores deliplus liquido especial cocina,jabon de manos neutralizante de olores deliplus liquido especial cocina,46704.0
limpiador banos bosque verde en gel,1,1.3,1.3,2021-09-28,209834,limpiador banos bosque verde en gel,limpiador banos bosque verde en gel,43496.0
"salteado de gambas, ajetes y esparragos verdes hacendado ultracongelado",1,2.4,2.4,2021-09-28,209834,"salteado de gambas, ajetes y esparragos verdes hacendado ultracongelado","salteado de gambas, ajetes y esparragos verdes hacendado ultracongelado",61356.0
canonigos base para ensalada,1,1.19,1.19,2021-09-28,209834,canonigos base para ensalada,canonigos base para ensalada,69719.0
"pimientos tricolor rojo, amarillo y verde",1,1.79,1.79,2021-09-28,209834,"pimientos tricolor rojo, amarillo y verde","pimientos tricolor rojo, amarillo y verde",69491.0
"pimientos tricolor rojo, amarillo y verde",1,1.79,1.79,2021-09-28,209834,"pimientos tricolor rojo, amarillo y verde","pimientos tricolor rojo, amarillo y verde",69491.0
"pimientos tricolor rojo, amarillo y verde",1,1.79,1.79,2021-09-28,209834,"pimientos tricolor rojo, amarillo y verde","pimientos tricolor rojo, amarillo y verde",69491.0
arroz cocido integral sabroz,1,1.0,1.0,2021-09-28,209834,arroz integral redondo hacendado,arroz integral redondo hacendado,5014.0
salteado de verduras hacendado ultracongelado,1,1.4,1.4,2021-09-28,209834,salteado de verduras hacendado ultracongelado,salteado de verduras hacendado ultracongelado,61065.0
salchichas cocidas estilo frankfurt hacendado de pollo y cerdo sabor ahumado,1,1.45,1.45,2021-09-28,209834,salchichas cocidas estilo frankfurt hacendado de pollo y cerdo sabor ahumado,salchichas cocidas estilo frankfurt hacendado de pollo y cerdo sabor ahumado,53141.0
tiras de pechuga de pollo al natural hacendado,2,3.78,1.89,2021-09-28,209834,tiras de pechuga de pollo al natural hacendado,tiras de pechuga de pollo al natural hacendado,56661.0
tomates cherry,1,1.49,1.49,2021-09-28,209834,tomates cherry,tomates cherry,69990.0
jabon de manos dermoprotector deliplus liquido,1,0.75,0.75,2021-09-28,209834,jabon de manos dermoprotector deliplus liquido,jabon de manos dermoprotector deliplus liquido,46699.0
fritada pisto hacendado,2,1.9,0.95,2021-09-28,209834,fritada pisto hacendado,fritada pisto hacendado,17112.0
jabon de manos dermoprotector deliplus liquido,1,0.75,0.75,2022-04-02,986079,jabon de manos dermoprotector deliplus liquido,jabon de manos dermoprotector deliplus liquido,46699.0
tomates cherry,1,1.49,1.49,2022-04-02,986079,tomates cherry,tomates cherry,69990.0
garbanzo cocido hacendado,2,1.6,0.8,2022-04-02,986079,comino en grano hacendado,comino en grano hacendado,34121.0
gel de bano oliva deliplus piel seca,2,2.4,1.2,2022-04-02,986079,gel de bano oliva deliplus piel seca,gel de bano oliva deliplus piel seca,23829.0
agua mineral grande cortes,2,1.46,0.73,2022-04-02,986079,agua mineral con gas grande san narciso,agua mineral con gas grande san narciso,27084.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
aguacates,1,2.54,2.54,2022-04-02,986079,aguacates,aguacates,3858.0
champu fuerza & brillo fructis cabello normal,1,2.95,2.95,2019-10-04,156155,champu anticaspa citrus fresh h&s cabello graso,champu anticaspa citrus fresh h&s cabello graso,35309.0
champu fuerza & brillo fructis cabello normal,1,2.95,2.95,2019-10-04,156155,champu anticaspa citrus fresh h&s cabello graso,champu anticaspa citrus fresh h&s cabello graso,35309.0
suavizante ropa azul bosque verde concentrado,1,1.79,1.79,2019-10-04,156155,suavizante ropa azul bosque verde concentrado,suavizante ropa azul bosque verde concentrado,40732.0
refresco coca-cola,1,6.6,6.6,2019-10-04,156155,refresco cola pepsi,refresco cola pepsi,23894.0
refresco coca-cola zero azucar,1,6.6,6.6,2019-10-04,156155,refresco fanta limon zero azucares anadidos,refresco fanta limon zero azucares anadidos,27608.0
papel multiusos jumbo resistente bosque verde,1,2.89,2.89,2019-10-04,156155,papel multiusos resistente bosque verde,papel multiusos resistente bosque verde,49173.0
yogur natural hacendado 0% materia grasa 0% sin azucares,1,0.77,0.77,2019-10-04,156155,yogur natural hacendado 0% m.g 0% sin azucares,yogur natural hacendado 0% m.g 0% sin azucares,20210.0
ajo morado,1,1.2,1.2,2019-10-04,156155,medio conejo troceado,medio conejo troceado,25972.0
lomo embuchado hacendado lonchas,1,1.71,1.71,2019-10-04,156155,lomo embuchado hacendado lonchas,lomo embuchado hacendado lonchas,59075.0
lavavajillas ultra original fairy liquido,1,2.8,2.8,2019-10-04,156155,lavavajillas ultra original fairy liquido lavado a mano,lavavajillas ultra original fairy liquido lavado a mano,16805.0
fregasuelos spa bosque verde liquido,1,1.05,1.05,2019-10-04,156155,friegasuelos spa bosque verde liquido,friegasuelos spa bosque verde liquido,43320.0
aceitunas negras cacerenas hacendado a rodajas,1,1.5,1.5,2019-10-04,156155,aceitunas negras hacendado a rodajas,aceitunas negras hacendado a rodajas,86593.0
servilleta papel bosque verde,1,0.92,0.92,2019-10-04,156155,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
servilleta papel bosque verde,1,0.92,0.92,2019-10-04,156155,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
servilleta papel bosque verde,1,0.92,0.92,2019-10-04,156155,servilleta papel bosque verde,servilleta papel bosque verde,49544.0
longaniza de payes hacendado lonchas,1,1.45,1.45,2019-10-04,156155,longaniza de payes hacendado lonchas,longaniza de payes hacendado lonchas,59254.0
bacon oscar mayer lonchas,1,1.75,1.75,2019-10-04,156155,bacon oscar mayer lonchas,bacon oscar mayer lonchas,53500.0
detergente ropa blanca y de color bosque verde liquido concentrado,1,6.95,6.95,2019-10-04,156155,detergente ropa blanca y de color bosque verde liquido concentrado,detergente ropa blanca y de color bosque verde liquido concentrado,40571.0
jamon cocido extra hacendado finas lonchas,1,2.99,2.99,2019-10-04,156155,jamon cocido extra hacendado lonchas,jamon cocido extra hacendado lonchas,59249.0
atun claro en aceite de oliva hacendado,1,3.99,3.99,2019-10-04,156155,atun en aceite de oliva hacendado,atun en aceite de oliva hacendado,18030.0
albondigas de carne tenedor plata ultracongeladas,1,1.6,1.6,2019-10-04,156155,coles de bruselas hacendado ultracongeladas,coles de bruselas hacendado ultracongeladas,61248.0
limpiacristales y multiusos bosque verde,1,1.15,1.15,2019-10-04,156155,limpiacristales y multiusos bosque verde con pistola,limpiacristales y multiusos bosque verde con pistola,43218.0
cebolla,1,1.8,1.8,2019-10-04,156155,cebollino,cebollino,69286.0
pizza masa fina 4 quesos hacendado ultracongelada,1,2.29,2.29,2019-10-04,156155,fingers de queso hacendado ultracongelados,fingers de queso hacendado ultracongelados,63739.0
jabon de manos dermoprotector deliplus liquido,1,0.8,0.8,2018-11-13,61858,jabon de manos dermoprotector deliplus liquido,jabon de manos dermoprotector deliplus liquido,46699.0
gel de bano oliva deliplus piel seca,3,4.05,1.35,2018-11-13,61858,gel de bano oliva deliplus piel seca,gel de bano oliva deliplus piel seca,23829.0
desodorante unisex deliplus cuidado aloe,1,1.4,1.4,2018-11-13,61858,desodorante mujer cuidado seda deliplus 0% alcohol,desodorante mujer cuidado seda deliplus 0% alcohol,46417.0
desodorante roll-on unisex sanex dermo extra control,1,1.8,1.8,2018-11-13,61858,desodorante roll-on dermo extra control sanex 0% alcohol,desodorante roll-on dermo extra control sanex 0% alcohol,46028.0
"champu agua de coco fructis raices grasas, puntas secas",2,5.9,2.95,2018-11-13,61858,cereales y semillas granola hacendado con frutos secos bajo en azucar,cereales y semillas granola hacendado con frutos secos bajo en azucar,9474.0
crema suavizante deliplus para todo tipo de cabello,1,0.99,0.99,2018-11-13,61858,serum natural deliplus todo tipo de cabello,serum natural deliplus todo tipo de cabello,44329.0
tomate frito hacendado,1,0.8,0.8,2018-11-13,61858,picatostes fritos hacendado,picatostes fritos hacendado,82786.0
tomate frito receta artesana hacendado,2,3.4,1.7,2018-11-13,61858,picatostes fritos hacendado,picatostes fritos hacendado,82786.0
caldo de verduras en pastillas,1,0.44,0.44,2018-11-13,61858,caldo de verduras hacendado en pastillas,caldo de verduras hacendado en pastillas,15592.0
caldo de verduras hacendado,1,1.0,1.0,2018-11-13,61858,caldo de verduras hacendado,caldo de verduras hacendado,7032.0
caldo de pollo hacendado,1,1.64,1.64,2018-11-13,61858,caldo de pollo hacendado,caldo de pollo hacendado,7313.0
esparragos muy gruesos hacendado blancos enteros,1,2.53,2.53,2018-11-13,61858,esparragos muy gruesos hacendado enteros,esparragos muy gruesos hacendado enteros,16561.0
maiz dulce hacendado,1,0.95,0.95,2018-11-13,61858,mostaza dulce hacendado,mostaza dulce hacendado,35207.0
mejillones en escabeche hacendado pequenos,1,2.0,2.0,2018-11-13,61858,mejillones en escabeche hacendado pequenos,mejillones en escabeche hacendado pequenos,18615.0
berberechos al natural s du nord,1,1.78,1.78,2018-11-13,61858,berberecho al natural xs hacendado,berberecho al natural xs hacendado,18509.0
atun claro en aceite de oliva hacendado,1,3.99,3.99,2018-11-13,61858,atun en aceite de oliva hacendado,atun en aceite de oliva hacendado,18030.0
queso fresco de cabra hacendado,1,2.0,2.0,2018-11-13,61858,queso fresco de cabra hacendado,queso fresco de cabra hacendado,51194.0
queso untar light blanco pasteurizado philadelphia,1,2.1,2.1,2018-11-13,61858,queso untar light philadelphia,queso untar light philadelphia,51079.0
queso en porciones light el caserio,1,1.7,1.7,2018-11-13,61858,queso el caserio lonchas,queso el caserio lonchas,50169.0
queso rallado entrepinares,1,1.0,1.0,2018-11-13,61858,queso rallado emmental gratinar hacendado,queso rallado emmental gratinar hacendado,51239.0
queso en polvo grana padano zanetti,1,1.4,1.4,2018-11-13,61858,queso grana padano zanetti,queso grana padano zanetti,50008.0
dados de queso curado y cheddar hacendado,1,0.99,0.99,2018-11-13,61858,queso curado y cheddar hacendado en dados,queso curado y cheddar hacendado en dados,51111.0
mini taquitos de jamon incarlopsa,1,1.95,1.95,2018-11-13,61858,mini taquitos de jamon incarlopsa,mini taquitos de jamon incarlopsa,59018.0
jamon serrano incarlopsa lonchas extra finas,1,1.99,1.99,2018-11-13,61858,jamon serrano incarlopsa lonchas extrafinas,jamon serrano incarlopsa lonchas extrafinas,59151.0
taquitos de chorizo revilla,1,2.1,2.1,2018-11-13,61858,taquitos de chorizo revilla,taquitos de chorizo revilla,55135.0
chorizo extra hacendado lonchas,1,1.39,1.39,2018-11-13,61858,chorizo extra hacendado lonchas,chorizo extra hacendado lonchas,59086.0
longaniza de payes hacendado lonchas,1,1.45,1.45,2018-11-13,61858,longaniza de payes hacendado lonchas,longaniza de payes hacendado lonchas,59254.0
salchichon extra hacendado lonchas,1,1.39,1.39,2018-11-13,61858,salami extra hacendado lonchas,salami extra hacendado lonchas,59090.0
bacon oscar mayer lonchas,1,1.75,1.75,2018-11-13,61858,bacon oscar mayer lonchas,bacon oscar mayer lonchas,53500.0
bacon hacendado cintas,1,1.85,1.85,2018-11-13,61858,bacon hacendado cintas,bacon hacendado cintas,59066.0
pechuga de pavo hacendado finas lonchas,1,2.95,2.95,2018-11-13,61858,pechuga de pavo hacendado finas lonchas,pechuga de pavo hacendado finas lonchas,67972.0
pechuga de pavo hacendado finas lonchas,1,2.95,2.95,2018-11-13,61858,pechuga de pavo hacendado finas lonchas,pechuga de pavo hacendado finas lonchas,67972.0
pechuga de pavo hacendado finas lonchas,1,2.95,2.95,2018-11-13,61858,pechuga de pavo hacendado finas lonchas,pechuga de pavo hacendado finas lonchas,67972.0
pechuga de pavo hacendado finas lonchas,1,2.95,2.95,2018-11-13,61858,pechuga de pavo hacendado finas lonchas,pechuga de pavo hacendado finas lonchas,67972.0
jamon cocido extra hacendado finas lonchas,1,2.99,2.99,2018-11-13,61858,jamon cocido extra hacendado lonchas,jamon cocido extra hacendado lonchas,59249.0
barquillos rellenos de chocolate hacendado,1,1.95,1.95,2018-11-13,61858,barquillos rellenos de chocolate hacendado,barquillos rellenos de chocolate hacendado,14135.0
galletas oreo,2,2.0,1.0,2018-11-13,61858,galletas mini oreo,galletas mini oreo,14030.0
galletas cookies hacendado,1,1.25,1.25,2018-11-13,61858,galletas mini cookies hacendado,galletas mini cookies hacendado,14161.0
galletas digestive fibra 23% hacendado,1,1.4,1.4,2018-11-13,61858,galletas digestive fibra 23% hacendado,galletas digestive fibra 23% hacendado,14113.0
cafe en capsula sontuoso l'or espresso,2,6.58,3.29,2018-11-13,61858,cafe en capsula espresso tassimo compatibles maquinas tassimo,cafe en capsula espresso tassimo compatibles maquinas tassimo,11873.0
cafe en capsula ristretto l'or espresso,3,9.87,3.29,2018-11-13,61858,cafe en capsula ristretto hacendado compatibles maquinas nespresso,cafe en capsula ristretto hacendado compatibles maquinas nespresso,10351.0
