categoria,subcategoria,descripcion,price_eu,price_disc_eu,marca,format,quantity
Cereales y galletas,Galletas,Galletas Digestive chocolate con leche Hacendado,1.05,,Hacendado,Paquete,1 x 300 g
Cereales y galletas,Galletas,Galletas Roditas bañadas con chocolate blanco Hacendado,1.75,,Hacendado,Caja 4 paquetes ,1 x 300 g
Cereales y galletas,Galletas,Galletas mini caritas Hacendado con crema de cacao,1.35,,Hacendado,Caja 8 paquetes ,1 x 329 g
Cereales y galletas,Galletas,Galletas Caocream Hacendado rellenas de crema,1.6,1.55,Hacendado,Caja 10 paquetes ,1 x 440 g
Cereales y galletas,Galletas,Galletas Choco negro con chocolatina Hacendado,1.25,,Hacendado,Caja 4 paquetes ,1 x 150 g
Cereales y galletas,Galletas,Barritas de galleta bañadas en chocolate con leche Chips Ahoy,1.25,,,Caja 5 barritas ,1 x 140 g
Cereales y galletas,Galletas,Galletas mini cookies Hacendado,1.3,,Hacendado,Caja 4 paquetes ,1 x 160 g
Cereales y galletas,Galletas,Galletas con chocolate y crema de leche Hacendado,2.3,,Hacendado,Caja 8 paquetes ,1 x 268 g
Cereales y galletas,Galletas,Galletas Caocream chocolate blanco Hacendado rellenas de crema,1.35,,Hacendado,Caja 6 paquetes ,1 x 252 g
Cereales y galletas,Galletas,Galletas rellenas de chocolate Hacendado 0% azúcares añadidos,1.4,,Hacendado,Paquete,1 x 250 g
Cereales y galletas,Galletas,Barquillos rellenos sabor nata Hacendado,1.0,,Hacendado,Paquete,1 x 210 g
Cereales y galletas,Galletas,Barquillos rellenos de chocolate Hacendado,1.0,,Hacendado,Paquete,1 x 210 g
Cereales y galletas,Galletas,Galletas con chocolate blanco Hacendado,1.25,,Hacendado,Caja 6 paquetes ,"1 x 235,8 g"
Cereales y galletas,Galletas,Galletas Digestive avena chocolate con leche Hacendado,1.3,,Hacendado,Paquete,1 x 280 g
Cereales y galletas,Galletas,Barquillos rellenos de nata Hacendado 0% azúcares añadidos,1.1,,Hacendado,Paquete,1 x 210 g
Cereales y galletas,Galletas,Galletas cookies sin gluten y sin lactosa Hacendado,1.95,,Hacendado,Paquete,1 x 200 g
Cereales y galletas,Galletas,Galletas Choco leche con chocolatina Hacendado,1.25,,Hacendado,Caja 4 paquetes ,1 x 150 g
Cereales y galletas,Galletas,Galletas María choco Hacendado,1.1,,Hacendado,Paquete,1 x 265 g
Cereales y galletas,Galletas,Tartaletes con relleno de fresa Hacendado,1.1,1.05,Hacendado,Paquete,1 x 150 g
Cereales y galletas,Galletas,Barquillos con crema de avellanas Hacendado,1.5,,Hacendado,Paquete,1 x 250 g
Cereales y galletas,Galletas,Galletas Diverkao Hacendado,1.55,,Hacendado,Caja 8 paquetes ,1 x 312 g
Cereales y galletas,Galletas,Tubitos bañados chocolate negro Hacendado,2.1,,Hacendado,Bote,1 x 150 g
Cereales y galletas,Galletas,Rosquillas de chocolate con leche y coco Hacendado,1.65,,Hacendado,Caja,1 x 300 g
Cereales y galletas,Galletas,Galletas Crunchy Choc Hacendado,2.4,,Hacendado,Caja,1 x 520 g
Cereales y galletas,Galletas,Galletas Divertidas chocolate con leche Hacendado,1.9,,Hacendado,Caja 6 paquetes ,1 x 251 g
Cereales y galletas,Galletas,Galletas Choco con relleno de crema de cacao Hacendado recubiertas de chocolate con leche,1.6,,Hacendado,Paquete,1 x 145 g
Cereales y galletas,Galletas,Galletas Cream Cookies Hacendado,1.45,,Hacendado,Paquete,1 x 160 g
Cereales y galletas,Galletas,Galletas caramelizadas Lotus Biscoff,1.5,,,Paquete 12 ud ,1 x 186 g
Cereales y galletas,Galletas,Galletas con mantequilla Hacendado,1.05,,Hacendado,Caja,1 x 125 g
Cereales y galletas,Galletas,Surtido de galletas y barquillos Hacendado,2.0,,Hacendado,Paquete,1 x 500 g
Cereales y galletas,Galletas,Galletas de mantequilla y chocolate Hacendado,2.85,,Hacendado,Caja,1 x 340 g
Cereales y galletas,Galletas,Galletas de mantequilla Hacendado Belgas,1.6,,Hacendado,Caja 6 paquetes ,1 x 180 g
Cereales y galletas,Galletas,Surtido de pastas artesanas Hacendado,2.3,,Hacendado,Caja 1 bandeja ,1 x 500 g
Cereales y galletas,Galletas,Obleas redondas Hacendado,2.45,,Hacendado,Paquete 24 ud ,1 x 255 g
Cereales y galletas,Galletas,Obleas para helado Hacendado,0.7,,Hacendado,Paquete 24 ud ,1 x 52 g
Cereales y galletas,Galletas,Tubitos Hacendado,2.0,,Hacendado,Bote,1 x 175 g
Cereales y galletas,Tortitas,Tortitas de maíz Hacendado,1.1,,Hacendado,Paquete 4 packs ,1 x 120 g
Cereales y galletas,Tortitas,Tortitas de maíz con chocolate Hacendado,1.65,,Hacendado,Paquete 4 packs ,1 x 130 g
Cereales y galletas,Tortitas,Tortitas de arroz con chocolate blanco sabor yogur Hacendado,1.65,,Hacendado,Paquete 4 packs ,1 x 120 g
Cereales y galletas,Tortitas,Tortitas de arroz con chocolate con leche Hacendado,1.65,,Hacendado,Paquete 4 packs ,1 x 130 g
Cereales y galletas,Tortitas,Tortitas de legumbres y arroz Hacendado,1.75,,Hacendado,Paquete 4 packs ,1 x 109 g
Cereales y galletas,Tortitas,Tortitas de arroz integral Vitalday Gullón,1.1,,,Paquete 4 packs ,"1 x 115,2 g"
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo 92% lonchas,2.55,,,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo bajo en sal Hacendado finas lonchas,3.37,,Hacendado,paquetes,2 x 200 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo bajo en sal Hacendado finas lonchas,2.22,,Hacendado,Paquete,1 x 225 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo Hacendado finas lonchas,3.37,,Hacendado,paquetes,2 x 200 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo finas lonchas Hacendado,2.07,2.0,Hacendado,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Salchichón de pavo extra Hacendado lonchas,2.38,,Hacendado,paquetes,"4 x 37,5 g"
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo 0% m.g Hacendado al corte,2.09,,Hacendado,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Lomo de pavo Hacendado lonchas,2.49,,Hacendado,paquetes,4 x 25 g
Charcutería y quesos,Aves y jamón cocido,Longaniza de pavo extra Hacendado lonchas,2.38,,Hacendado,paquetes,"4 x 31,25 g"
Charcutería y quesos,Aves y jamón cocido,Tiras de pechuga pollo al horno Hacendado,2.05,,Hacendado,Paquete,1 x 140 g
Charcutería y quesos,Aves y jamón cocido,Jamón de pavo Hacendado finas lonchas,1.66,,Hacendado,Paquete,1 x 225 g
Charcutería y quesos,Aves y jamón cocido,Dados de pavo Hacendado,2.16,,Hacendado,paquetes,2 x 100 g
Charcutería y quesos,Aves y jamón cocido,Tiras de pechuga de pollo al natural Hacendado,2.05,,Hacendado,Paquete,1 x 140 g
Charcutería y quesos,Aves y jamón cocido,Sticks longaniza de pollo extra Hacendado,1.1,,Hacendado,Paquete,1 x 50 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pollo braseada Hacendado finas lonchas,2.15,,Hacendado,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Mortadela de pavo Hacendado finas lonchas,1.19,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo al horno de leña Campofrío lonchas,1.75,,,Paquete,1 x 125 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pollo Hacendado finas lonchas,2.11,,Hacendado,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo 0% m.g Hacendado,3.25,,Hacendado,Pieza,1 x 500 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pollo Hacendado al corte,2.11,,Hacendado,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo Noel lonchas muy finas,2.07,,,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Pollo relleno asado al horno La Carloteña lonchas,2.25,,,Paquete,1 x 150 g
Charcutería y quesos,Aves y jamón cocido,Jamón de pavo Hacendado,2.46,,Hacendado,Pieza,1 x 500 g
Charcutería y quesos,Aves y jamón cocido,Longaniza de pavo Imperial extra Hacendado,3.76,,Hacendado,Pieza,1 x 235 g
Charcutería y quesos,Aves y jamón cocido,Pechuga de pavo bajo en sal Hacendado,3.62,,Hacendado,Pieza,1 x 500 g
Charcutería y quesos,Aves y jamón cocido,Pollo relleno con trufa y pistachos La Carloteña lonchas,2.15,,,Paquete,1 x 125 g
Charcutería y quesos,Aves y jamón cocido,Cabeza de cerdo finas lonchas Hacendado,1.8,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Aves y jamón cocido,Pechuguita de pollo asada La Carloteña lonchas,2.6,,,Paquete,1 x 125 g
Charcutería y quesos,Aves y jamón cocido,Maxi pavo Hacendado finas lonchas,2.75,2.65,Hacendado,Paquete,1 x 400 g
Charcutería y quesos,Aves y jamón cocido,Mortadela de pavo con aceitunas Hacendado finas lonchas,1.25,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido extra Hacendado finas lonchas,3.45,,Hacendado,paquetes,2 x 225 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido extra Hacendado finas lonchas,2.17,2.05,Hacendado,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido extra Hacendado lonchas,2.04,,Hacendado,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido Hacendado lonchas,2.41,,Hacendado,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido extra sándwich Hacendado lonchas,2.11,,Hacendado,Paquete,1 x 250 g
Charcutería y quesos,Aves y jamón cocido,Maxi york Hacendado finas lonchas,2.38,,Hacendado,Paquete,1 x 500 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido extra Noel lonchas,2.29,,,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido jugoso Hacendado,1.82,,Hacendado,Paquete,1 x 225 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido braseado Noel lonchas,2.24,,,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido Noel lonchas,2.39,2.3,,Paquete,1 x 120 g
Charcutería y quesos,Aves y jamón cocido,Fiambre magro sándwich Hacendado lonchas,1.85,,Hacendado,Paquete,1 x 300 g
Charcutería y quesos,Aves y jamón cocido,Jamón cocido bajo en sal Hacendado finas lonchas,2.23,,Hacendado,Paquete,1 x 225 g
Charcutería y quesos,Aves y jamón cocido,Lacón cortado a mano Noel,3.49,,,Paquete,1 x 250 g
Charcutería y quesos,Aves y jamón cocido,Magro de cerdo cocido Coren,2.69,,,Lata,1 x 240 g
Charcutería y quesos,Aves y jamón cocido,Maxi york Hacendado,6.24,,Hacendado,Pieza,1 x 2 kg
Charcutería y quesos,Aves y jamón cocido,Lacón al horno Noel lonchas,2.19,,,Paquete,1 x 200 g
Charcutería y quesos,Aves y jamón cocido,Maxi lomo Hacendado finas lonchas,2.6,,Hacendado,Paquete,1 x 400 g
Charcutería y quesos,Bacón y salchichas,Bacón Hacendado cintas,2.1,,Hacendado,paquetes,2 x 125 g
Charcutería y quesos,Bacón y salchichas,Bacón Oscar Mayer lonchas,2.29,,,Paquete,1 x 150 g
Charcutería y quesos,Bacón y salchichas,Bacón ahumado Monells lonchas,2.02,,,Paquete,1 x 210 g
Charcutería y quesos,Bacón y salchichas,Bacón ahumado sin corteza Monells,2.82,,,Pieza,1 x 310 g
Charcutería y quesos,Bacón y salchichas,Panceta salada ibérica La Hacienda del ibérico,2.7,,,Paquete,1 x 360 g
Charcutería y quesos,Bacón y salchichas,Panceta curada sin corteza La Selva lonchas,2.25,,,Paquete,1 x 200 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado,1.85,,Hacendado,paquetes,4 x 176 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas Hacendado de pollo y pavo sabor ahumado,1.3,,Hacendado,paquetes,2 x 200 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas Schara de cerdo ahumadas,3.95,,,paquetes,2 x 170 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,1.4,,Hacendado,paquetes,2 x 200 g
Charcutería y quesos,Bacón y salchichas,"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",1.05,,,Paquete,1 x 170 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,1.75,,,Paquete,1 x 275 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,1.85,,Hacendado,paquetes,4 x 160 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,1.82,,Hacendado,paquetes,2 x 200 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,2.2,,Hacendado,paquetes,2 x 175 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas estilo Bratwurst Hacendado,2.35,,Hacendado,paquetes,2 x 200 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas pikante Schara de cerdo ahumadas,2.93,,,Paquete,1 x 170 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas bocata queso Hacendado,1.86,,Hacendado,paquetes,2 x 175 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas bocata Hacendado,1.62,,Hacendado,paquetes,2 x 175 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas Frankfurt La Selva,2.25,,,Tarro,1 x 280 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas de pavo sabor ahumado Hacendado,2.35,,Hacendado,paquetes,2 x 200 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas de pollo Hacendado,1.65,,Hacendado,paquetes,2 x 250 g
Charcutería y quesos,Bacón y salchichas,Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,2.25,,,paquetes,4 x 140 g
Charcutería y quesos,Chopped y mortadela,Chopped cerdo Hacendado lonchas,1.39,,Hacendado,Paquete,1 x 250 g
Charcutería y quesos,Chopped y mortadela,Chopped cocido en lata Hacendado finas lonchas,1.71,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Chopped Hacendado,2.25,,Hacendado,Pieza,1 x 500 g
Charcutería y quesos,Chopped y mortadela,Mortadela Hacendado lonchas,1.25,,Hacendado,Paquete,1 x 250 g
Charcutería y quesos,Chopped y mortadela,Mortadela con aceitunas Hacendado lonchas,1.25,,Hacendado,Paquete,1 x 250 g
Charcutería y quesos,Chopped y mortadela,Mortadela italiana Hacendado finas lonchas,1.75,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Mortadela Hacendado,3.6,,Hacendado,Pieza,1 x 900 g
Charcutería y quesos,Chopped y mortadela,Galantina con aceituna y pimiento Hacendado finas lonchas,1.55,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Galantina con pistacho y trufa Hacendado finas lonchas,1.85,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Mortadela de pavo Hacendado finas lonchas,1.19,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Cabeza de cerdo trufa con pistachos Hacendado finas lonchas,2.25,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Chopped y mortadela,Mortadela de pavo con aceitunas Hacendado finas lonchas,1.25,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Embutido curado,Fuet espetec extra Hacendado,2.57,,Hacendado,1 ud,
Charcutería y quesos,Embutido curado,Salchichón extra Hacendado lonchas,2.11,,Hacendado,paquetes,4 x 60 g
Charcutería y quesos,Embutido curado,Sticks longaniza extra Hacendado,1.1,,Hacendado,Paquete,1 x 50 g
Charcutería y quesos,Embutido curado,Salchichón extra Hacendado lonchas,2.27,,Hacendado,paquetes,4 x 45 g
Charcutería y quesos,Embutido curado,Longaniza de payés extra Hacendado lonchas,2.07,,Hacendado,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Salami extra Hacendado lonchas,1.97,,Hacendado,paquetes,4 x 60 g
Charcutería y quesos,Embutido curado,Salchichón extra pimienta Hacendado finas lonchas,1.82,,Hacendado,Paquete,1 x 100 g
Charcutería y quesos,Embutido curado,Salchichón de cebo ibérico cortado a máquina,2.3,,,Paquete,1 x 90 g
Charcutería y quesos,Embutido curado,Salchichón de bellota ibérico cular cortado a máquina,2.92,,,Paquete,1 x 90 g
Charcutería y quesos,Embutido curado,Salchichón ibérico extra La Hacienda del ibérico lonchas,2.03,,,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Longaniza de pavo Imperial extra Hacendado,3.76,,Hacendado,Pieza,1 x 235 g
Charcutería y quesos,Embutido curado,Longaniza clásica extra Hacendado,2.8,,Hacendado,1 ud,
Charcutería y quesos,Embutido curado,Longaniza de payés extra Hacendado,4.98,,Hacendado,1 ud,
Charcutería y quesos,Embutido curado,Salami montañés extra El Pozo,1.85,,El Pozo,1 ud,
Charcutería y quesos,Embutido curado,Salchichón cular ibérico extra La Hacienda del ibérico,6.98,,,Pieza,1 x 500 g
Charcutería y quesos,Embutido curado,Mini salchichón ibérico extra La Hacienda del ibérico,2.65,,,Pieza,1 x 200 g
Charcutería y quesos,Embutido curado,Salchichón cular ibérico extra La Hacienda del ibérico,11.44,,,Pieza,1 x 820 g
Charcutería y quesos,Embutido curado,Salchichón de bellota ibérico cular Juan del Roble,24.09,,,Pieza,"1 x 1,1 kg"
Charcutería y quesos,Embutido curado,Longaniza de pavo extra Hacendado lonchas,2.38,,Hacendado,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Salchichón de pavo extra Hacendado lonchas,2.38,,Hacendado,paquetes,"4 x 37,5 g"
Charcutería y quesos,Embutido curado,Sticks de salami extra Hacendado,1.1,,Hacendado,Paquete,1 x 50 g
Charcutería y quesos,Embutido curado,Pepperoni en lonchas Hacendado,1.6,,Hacendado,Paquete,1 x 75 g
Charcutería y quesos,Embutido curado,Chorizo Pamplona extra Hacendado lonchas,2.06,1.95,Hacendado,paquetes,"4 x 56,25 g"
Charcutería y quesos,Embutido curado,Chorizo extra Hacendado lonchas,2.19,,Hacendado,paquetes,4 x 60 g
Charcutería y quesos,Embutido curado,Chorizo de pavo extra Hacendado lonchas,2.38,,Hacendado,paquetes,"4 x 37,5 g"
Charcutería y quesos,Embutido curado,Chorizo ibérico extra La Hacienda del ibérico lonchas,2.03,,,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Chorizo picante extra Hacendado,2.49,,Hacendado,Pieza,1 x 280 g
Charcutería y quesos,Embutido curado,Taquitos de chorizo extra Revilla,2.55,,,paquetes,2 x 100 g
Charcutería y quesos,Embutido curado,Chorizo extra Revilla lonchas,1.0,,,Paquete,1 x 65 g
Charcutería y quesos,Embutido curado,Chorizo picante extra Hacendado lonchas,2.42,,Hacendado,paquetes,"4 x 56,25 g"
Charcutería y quesos,Embutido curado,Chorizo extra pimienta Hacendado finas lonchas,1.87,,Hacendado,Paquete,1 x 100 g
Charcutería y quesos,Embutido curado,Chorizo de bellota ibérico cular cortado a máquina,2.92,,,Paquete,1 x 90 g
Charcutería y quesos,Embutido curado,Chorizo de cebo ibérico cortado a máquina,2.3,,,Paquete,1 x 90 g
Charcutería y quesos,Embutido curado,Chorizo dulce extra Hacendado,2.49,,Hacendado,Pieza,1 x 280 g
Charcutería y quesos,Embutido curado,Mini chorizo ibérico extra La Hacienda del ibérico,2.65,,,Pieza,1 x 200 g
Charcutería y quesos,Embutido curado,Chorizo de Tarancón Bricio,3.3,3.2,,1 ud,
Charcutería y quesos,Embutido curado,Chorizo cular ibérico extra La Hacienda del ibérico,6.98,,,Pieza,1 x 500 g
Charcutería y quesos,Embutido curado,Chorizo cular ibérico extra La Hacienda del ibérico,13.67,,,Pieza,1 x 980 g
Charcutería y quesos,Embutido curado,Chorizo de bellota ibérico extra cular Juan del Roble,25.18,,,Pieza,"1 x 1,15 kg"
Charcutería y quesos,Embutido curado,Chorizo sarta extra ahumado De León,4.3,,,Pieza,1 x 350 g
Charcutería y quesos,Embutido curado,Chorizo sarta extra picante y ahumado De León,4.3,,,Pieza,1 x 350 g
Charcutería y quesos,Embutido curado,Lomo embuchado Hacendado lonchas,2.25,,Hacendado,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Cabecero de lomo Hacendado lonchas,2.3,2.25,Hacendado,paquetes,"4 x 31,25 g"
Charcutería y quesos,Embutido curado,Butifarra blanca Hacendado,3.29,,Hacendado,Pieza,1 x 330 g
Charcutería y quesos,Embutido curado,Butifarra blanca Hacendado lonchas,1.84,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Embutido curado,Butifarra catalana Hacendado lonchas,1.84,,Hacendado,Paquete,1 x 150 g
Charcutería y quesos,Embutido curado,Lomo de cebo ibérico cortado a máquina,3.87,,,Paquete,1 x 90 g
Charcutería y quesos,Embutido curado,Lomo de bellota ibérico cortado a máquina,5.13,,,Paquete,1 x 90 g
Charcutería y quesos,Embutido curado,Surtido de ibéricos La Hacienda del ibérico,5.95,,,Paquete,1 x 200 g
Charcutería y quesos,Embutido curado,Lomo Hacendado,7.16,,Hacendado,Pieza,1 x 400 g
Charcutería y quesos,Embutido curado,Caña de lomo cebo ibérico La Hacienda del ibérico,17.3,,,Pieza,1 x 500 g
Charcutería y quesos,Embutido curado,Lomo de bellota ibérico Juan del Roble,85.5,,,Pieza,"1 x 1,9 kg"
Charcutería y quesos,Embutido curado,Caña de lomo cebo ibérico Juan del Roble,37.64,,,Pieza,"1 x 1,09 kg"
Charcutería y quesos,Embutido curado,Lomo de pavo Hacendado lonchas,2.49,,Hacendado,paquetes,4 x 25 g
Charcutería y quesos,Jamón serrano,Jamón serrano Incarlopsa lonchas extrafinas,2.55,2.45,Incarlopsa,Paquete,1 x 120 g
Charcutería y quesos,Jamón serrano,Mini taquitos de jamón Incarlopsa,2.65,,Incarlopsa,paquetes,2 x 90 g
Charcutería y quesos,Jamón serrano,Jamón serrano Incarlopsa lonchas,4.1,,Incarlopsa,Paquete,1 x 240 g
Charcutería y quesos,Jamón serrano,Jamón serrano cortado a máquina,3.68,,,Paquete,1 x 160 g
Charcutería y quesos,Jamón serrano,Jamón gran reserva cortado a máquina,4.0,,,Paquete,1 x 160 g
Charcutería y quesos,Jamón serrano,Jamón cebo ibérico cortado a máquina,8.24,,,Paquete,1 x 160 g
Charcutería y quesos,Jamón serrano,Jamón serrano reserva cortado a cuchillo,3.51,,,Paquete,1 x 90 g
Charcutería y quesos,Jamón serrano,Jamón cebo ibérico cortado a cuchillo,6.75,,,Paquete,1 x 90 g
Charcutería y quesos,Jamón serrano,Jamón bellota ibérico cortado a cuchillo,12.15,,,Paquete,1 x 90 g
Charcutería y quesos,Jamón serrano,Jamón bellota ibérico 100% cortado a cuchillo,14.4,,,Paquete,1 x 90 g
Charcutería y quesos,Jamón serrano,Jamón serrano Jamcal medias lonchas,4.15,,,paquetes,2 x 120 g
Charcutería y quesos,Jamón serrano,Paleta curada lonchas Paletas Marpa,4.1,,,ud,2 x 120 g
Charcutería y quesos,Jamón serrano,Jamón de Trevélez Antonio Álvarez lonchas extra finas,3.5,,,Paquete,1 x 120 g
Charcutería y quesos,Jamón serrano,Taquitos de jamón Incarlopsa,2.65,,Incarlopsa,paquetes,2 x 100 g
Charcutería y quesos,Jamón serrano,Taco jamón curado Marpa,3.76,,,Pieza,1 x 220 g
